Cruise,BODC_stn,Orig_stn,ODV_type,Gear,Latitude[deg+veN],Longitude[deg+veE],W_depth[metres],yyyy-mm-ddThh24:mi:ss[GMT],Site,Bot_depth[metres],Bot_press[db],BODC_bot,Bot_Flag,Rosette_Pos,Firing_Seq,Bot_Ref,ABCRHPP1[ng/l],QV:BODC,ABCRSDP1[ng/l],QV:BODC,ALLOHPP1[ng/l],QV:BODC,ALLOSDP1[ng/l],QV:BODC,ANTHHPP1[ng/l],QV:BODC,ANTHSDP1[ng/l],QV:BODC,ASTAXHP1[ng/l],QV:BODC,ASTAXHSD[ng/l],QV:BODC,BBCAHPP1[ng/l],QV:BODC,BBCASDP1[ng/l],QV:BODC,BECAHPP1[ng/l],QV:BODC,BECASDP1[ng/l],QV:BODC,BUTAHPP1[ng/l],QV:BODC,BUTASDP1[ng/l],QV:BODC,C1C2HPP1[ng/l],QV:BODC,C1C2SDP1[ng/l],QV:BODC,C2MEHPC1[ng/l],QV:BODC,C2MEHPCU[ng/l],QV:BODC,C2MEHPE1[ng/l],QV:BODC,C2MEHUCU[ng/l],QV:BODC,C2MEHUE1[ng/l],QV:BODC,CANXHPP1[ng/l],QV:BODC,CBDVHPP1[ng/l],QV:BODC,CBDVSDP1[ng/l],QV:BODC,CHLBHPP1[ng/l],QV:BODC,CHLBSDP1[ng/l],QV:BODC,CHLC1HP1[ng/l],QV:BODC,CHLC1HSD[ng/l],QV:BODC,CHLCHPP1[ng/l],QV:BODC,CHLCSDP1[ng/l],QV:BODC,CIDAHPP1[ng/l],QV:BODC,CIDASDP1[ng/l],QV:BODC,CIDBHPP1[ng/l],QV:BODC,CIDBSDP1[ng/l],QV:BODC,CLAAHPP1[ng/l],QV:BODC,CLAASDP1[ng/l],QV:BODC,CLAEHPP1[ng/l],QV:BODC,CLAESDP1[ng/l],QV:BODC,CLC2HPP1[ng/l],QV:BODC,CLC2SDP1[ng/l],QV:BODC,CLC3HPP1[ng/l],QV:BODC,CLC3SDP1[ng/l],QV:BODC,CPHLFLP1[mg/m^3],QV:BODC,CPHLHPP1[mg/m^3],QV:BODC,DIADHPP1[ng/l],QV:BODC,DIADSDP1[ng/l],QV:BODC,DIATHPP1[ng/l],QV:BODC,DIATSDP1[ng/l],QV:BODC,DINXHPP1[ng/l],QV:BODC,DINXSDP1[ng/l],QV:BODC,DVCAHPP1[ng/l],QV:BODC,DVCASDP1[ng/l],QV:BODC,DVCBHPP1[ng/l],QV:BODC,DVCBSDP1[ng/l],QV:BODC,FUCSHPP1[ng/l],QV:BODC,FUCXHPP1[ng/l],QV:BODC,FUCXSDP1[ng/l],QV:BODC,GDHPLC01[ng/l],QV:BODC,GDIESDP1[ng/l],QV:BODC,HEXOHPP1[ng/l],QV:BODC,HEXOSDP1[ng/l],QV:BODC,HEXSHPP1[ng/l],QV:BODC,K4HXHPP1[ng/l],QV:BODC,LUTNHPP1[ng/l],QV:BODC,LUTNSDP1[ng/l],QV:BODC,M320HPP1[ng/l],QV:BODC,M335HPP1[ng/l],QV:BODC,MAASHPP1[ng/l],QV:BODC,MASTHPP1[ng/l],QV:BODC,MDCAHPP1[ng/l],QV:BODC,MDVPHPP1[ng/l],QV:BODC,MDVPSDP1[ng/l],QV:BODC,MEPAHPP1[ng/l],QV:BODC,MM2GHPP1[ng/l],QV:BODC,MMMSHPP1[ng/l],QV:BODC,MMMTHPP1[ng/l],QV:BODC,MMSEHPP1[ng/l],QV:BODC,MMYGHPP1[ng/l],QV:BODC,MMYTHPP1[ng/l],QV:BODC,MPALHPP1[ng/l],QV:BODC,MPASHPP1[ng/l],QV:BODC,MPNEHPP1[ng/l],QV:BODC,MPOLHPP1[ng/l],QV:BODC,MPORHPP1[ng/l],QV:BODC,MPSSHPP1[ng/l],QV:BODC,MSHIHPP1[ng/l],QV:BODC,MSMEHPP1[ng/l],QV:BODC,MUSUHPP1[ng/l],QV:BODC,MVACHPP1[ng/l],QV:BODC,MVACSDP1[ng/l],QV:BODC,MVC3HPP1[ng/l],QV:BODC,MZPAHPP1[ng/l],QV:BODC,NEOXHPP1[ng/l],QV:BODC,NEOXSDP1[ng/l],QV:BODC,PBAXHPP1[ng/l],QV:BODC,PBAXSDP1[ng/l],QV:BODC,PBBXHPP1[ng/l],QV:BODC,PBZZHPP1[ng/l],QV:BODC,PERIHPP1[ng/l],QV:BODC,PERISDP1[ng/l],QV:BODC,PRFUHPP1[ng/l],QV:BODC,PRSXHPP1[ng/l],QV:BODC,PRSXSDP1[ng/l],QV:BODC,PTAXHPP1[ng/l],QV:BODC,PTAXSDP1[ng/l],QV:BODC,PTBXHPP1[ng/l],QV:BODC,PTBXSDP1[ng/l],QV:BODC,PTZZHPP1[ng/l],QV:BODC,PYPTHPP1[ng/l],QV:BODC,SDCLHPP1[mg/m^3],QV:BODC,VILXHPP1[ng/l],QV:BODC,VILXSDP1[ng/l],QV:BODC,VINEHPP1[ng/l],QV:BODC,VINESDP1[ng/l],QV:BODC,ZELUHPP1[ng/l],QV:BODC,ZELUSDP1[ng/l],QV:BODC,ZEOXHPP1[ng/l],QV:BODC,ZEOXSDP1[ng/l],QV:BODC
JR15001,1817308,CTD_S023,b,CTD,28.2558,-42.3096,2995.2,01/10/2015 04:03,-,4.9,4.9,1009223,0,24,24, ,,N,,N,0.89,<,,N,1,<,,N,1,<,,N,1.17, ,,N,2.6, ,,N,4.86, ,,N,,N,,N,,N,2.5, ,2.89, ,,N,,N,,N,16.37, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,3.8, ,,N,3.15, ,,N,,N,0.0357, ,4.38, ,,N,1,<,,N,,N,,N,14.98, ,,N,,N,,N,,N,2.28, ,,N,,N,,N,12.67, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,0.99,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.56,<,,N,,N,,N,,N,,N,16.84, ,,N
JR15001,1817308,CTD_S023,b,CTD,28.2558,-42.3096,2995.2,01/10/2015 04:03,-,139.2,140.2,1009190,0,13,13, ,,N,,N,4.9, ,,N,0.86,<,,N,3.69, ,,N,1,<,,N,18.97, ,,N,31.61, ,,N,,N,,N,,N,1,<,24.06, ,,N,,N,,N,121.79, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,15.11, ,,N,20.76, ,,N,,N,0.0968, ,3.4, ,,N,1,<,,N,,N,,N,59.4, ,,N,,N,,N,,N,5.43, ,,N,,N,,N,37.96, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,9.51, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.9,<,,N,,N,,N,,N,,N,2.89, ,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,14.68, ,,N
JR15001,1900692,UWAY_HPLC_33,b,GPUMP,28.2468,-42.2919,3001.9,01/10/2015 05:45,-,6.5,6.5,1219604,0, , , ,,N,,N,0.52,<,,N,1,<,,N,1,<,,N,1.44, ,,N,1.27, ,,N,2.59, ,,N,,N,,N,,N,2.07, ,1,<,,N,,N,,N,5.2, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,2.7, ,,N,1.79, ,,N,,N,0.0293, ,4.23, ,,N,1,<,,N,,N,,N,7.05, ,,N,,N,,N,,N,2.03, ,,N,,N,,N,9.25, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.55,<,,N,,N,,N,,N,,N,15.24, ,,N
JR15001,1817315,CTD_S024,b,CTD,27.4746,-41.1108,4363.8,01/10/2015 12:56,-,2.8,2.8,1009289,0,22,22, ,,N,,N,0.61,<,,N,1,<,,N,1,<,,N,1.41, ,,N,2.02, ,,N,3.72, ,,N,,N,,N,,N,2.8, ,1.97, ,,N,,N,,N,8.32, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,4.09, ,,N,2.49, ,,N,,N,0.0378, ,5.34, ,,N,0.54,<,,N,,N,,N,9.54, ,,N,,N,,N,,N,2.95, ,,N,,N,,N,12.2, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.62,<,,N,,N,,N,,N,,N,18.83, ,,N
JR15001,1817315,CTD_S024,b,CTD,27.4746,-41.1108,4363.8,01/10/2015 12:56,-,136,137,1009256,0,11,11, ,,N,,N,5.48, ,,N,0.81,<,,N,3.83, ,,N,23.94, ,,N,1,<,,N,31.96, ,,N,,N,,N,,N,3.01, ,21.92, ,,N,,N,,N,114.02, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,19.96, ,,N,21.31, ,,N,,N,0.15, ,4.25, ,,N,0.53,<,,N,,N,,N,0,<,,N,,N,,N,,N,4.94, ,,N,,N,,N,43.84, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,12.24, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.79,<,,N,,N,,N,,N,,N,3.57, ,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,25.26, ,,N
JR15001,1900699,UWAY_HPLC_34,b,GPUMP,27.4746,-41.1108,4317.8,01/10/2015 13:52,-,6.5,6.5,1219607,0, , , ,,N,,N,0.56,<,,N,1,<,,N,1,<,,N,1.46, ,,N,1.42, ,,N,3.04, ,,N,,N,,N,,N,2.48, ,1,<,,N,,N,,N,7.26, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,3.39, ,,N,2.98, ,,N,,N,0.0332, ,4.52, ,,N,1,<,,N,,N,,N,8.1, ,,N,,N,,N,,N,2.41, ,,N,,N,,N,10.42, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,17.5, ,,N
JR15001,1817322,CTD_S025,b,CTD,25.9342,-38.827,4837.3,02/10/2015 04:02,-,2,2,1009364,0,23,23, ,,N,,N,0.64,<,,N,1,<,,N,1,<,,N,1.29, ,,N,3.44, ,,N,4.78, ,,N,,N,,N,,N,3.76, ,2.72, ,,N,,N,,N,11.51, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,4.21, ,,N,3.47, ,,N,,N,0.0409, ,3.63, ,,N,1,<,,N,,N,,N,17.23, ,,N,,N,,N,,N,2.81, ,,N,,N,,N,14.32, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.72,<,,N,,N,,N,,N,,N,25.76, ,,N
JR15001,1817322,CTD_S025,b,CTD,25.9342,-38.827,4837.3,02/10/2015 04:02,-,135.3,136.2,1009325,0,10,10, ,,N,,N,4.11, ,,N,0.73,<,,N,3.58, ,,N,1,<,,N,19.46, ,,N,33.09, ,,N,,N,,N,,N,1.41, ,24.04, ,,N,,N,,N,101.24, ,,N,,N,,N,1,<,,N,,N,,N,2.27, ,,N,,N,,N,,N,,N,,N,,N,17.31, ,,N,12.72, ,,N,,N,0.0932, ,3.82, ,,N,1,<,,N,,N,,N,69.44, ,,N,,N,,N,,N,5.54, ,,N,,N,,N,40.65, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.2, ,,N,,N,,N,,N,,N,1.71,<,,N,,N,1.06, ,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,18.99, ,,N
JR15001,1900706,UWAY_HPLC_35,b,GPUMP,25.9342,-38.827,4846.1,02/10/2015 04:40,-,6.5,6.5,1219610,0, , , ,,N,,N,0.87,<,,N,1,<,,N,1,<,,N,1.19, ,,N,2.76, ,,N,4.3, ,,N,,N,,N,,N,3.38, ,2.95, ,,N,,N,,N,9.77, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,3.84, ,,N,2.87, ,,N,,N,0.0357, ,3.14, ,,N,1,<,,N,,N,,N,15.94, ,,N,,N,,N,,N,2.5, ,,N,,N,,N,12.89, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.57,<,,N,,N,,N,,N,,N,23.96, ,,N
JR15001,1817329,CTD_S026,b,CTD,25.4532,-38.0744,5430.4,02/10/2015 10:24,-,2.5,2.5,1009439,0,24,24, ,,N,,N,0.55,<,,N,1,<,,N,0.52,<,,N,1.31, ,,N,3.48, ,,N,4.31, ,,N,,N,,N,,N,3.3, ,4.3, ,,N,,N,,N,12.03, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,4.5, ,,N,3.72, ,,N,,N,0.0386, ,7.55, ,,N,0.8,<,,N,,N,,N,21.94, ,,N,,N,,N,,N,3.63, ,,N,,N,,N,14.08, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1.01, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.55,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.93,<,,N,,N,,N,,N,,N,38.85, ,,N
JR15001,1817329,CTD_S026,b,CTD,25.4532,-38.0744,5430.4,02/10/2015 10:24,-,117.5,118.3,1009394,0,9,9, ,,N,,N,4.08, ,,N,0.61,<,,N,3.83, ,,N,1,<,,N,20.55, ,,N,39.14, ,,N,,N,,N,,N,1,<,30.69, ,,N,,N,,N,69.06, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,17.2, ,,N,28.8, ,,N,,N,0.1135, ,4.26, ,,N,1,<,,N,,N,,N,67.91, ,,N,,N,,N,,N,7.36, ,,N,,N,,N,45.46, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,9.01, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.28, ,,N,,N,,N,,N,,N,1.91,<,,N,,N,1.48, ,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,15.57, ,,N
JR15001,1900713,UWAY_HPLC_36,b,GPUMP,25.4532,-38.0744,5497,02/10/2015 14:08,-,6.5,6.5,1219613,0, , , ,,N,,N,1.17, ,,N,0.72,<,,N,1.27, ,,N,3.52, ,,N,3.76, ,,N,3.69, ,,N,,N,,N,,N,4.69, ,1,<,,N,,N,,N,13.05, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,5.05, ,,N,2.85, ,,N,,N,0.0553, ,7.98, ,,N,1.73, ,,N,,N,,N,22.53, ,,N,,N,,N,,N,2.88, ,,N,,N,,N,11.67, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,3.72, ,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.57,<,,N,,N,,N,,N,,N,35.96, ,,N
JR15001,1817336,CTD_S027,b,CTD,23.8985,-35.7556,5512.6,03/10/2015 04:10,-,2.6,2.6,1009505,0,22,22, ,,N,,N,1,<,,N,1,<,,N,1,<,,N,1.71, ,,N,2.48, ,,N,2.64, ,,N,,N,,N,,N,1.88, ,2.44, ,,N,,N,,N,9.16, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,2.61, ,,N,1.35, ,,N,,N,0.0368, ,4.22, ,,N,1,<,,N,,N,,N,12.49, ,,N,,N,,N,,N,1.54, ,,N,,N,,N,8.85, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.57,<,,N,,N,,N,,N,,N,31.56, ,,N
JR15001,1817336,CTD_S027,b,CTD,23.8985,-35.7556,5512.6,03/10/2015 04:10,-,121.2,122,1009463,0,8,8, ,,N,,N,4.95, ,,N,1,<,,N,4.91, ,,N,1,<,,N,26.75, ,,N,43.85, ,,N,,N,,N,,N,1.67, ,34.07, ,,N,,N,,N,158, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,17.94, ,,N,28.36, ,,N,,N,0.1193, ,4.92, ,,N,1,<,,N,,N,,N,107.61, ,,N,,N,,N,,N,7, ,,N,,N,,N,42.65, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,11.5, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.66, ,,N,,N,,N,,N,,N,1.57,<,,N,,N,1.51, ,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,26.05, ,,N
JR15001,1900720,UWAY_HPLC_37,b,GPUMP,23.8985,-35.7556,5488.1,03/10/2015 04:14,-,6.5,6.5,1219616,0, , , ,,N,,N,0.73,<,,N,1,<,,N,1,<,,N,2.86, ,,N,3.11, ,,N,2.51, ,,N,,N,,N,,N,4.24, ,1,<,,N,,N,,N,11.4, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,2.67, ,,N,1.9, ,,N,,N,0.0381, ,4.94, ,,N,1,<,,N,,N,,N,13.18, ,,N,,N,,N,,N,1.54, ,,N,,N,,N,8.95, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.56,<,,N,,N,,N,,N,,N,31.47, ,,N
JR15001,1817343,CTD_S028,b,CTD,22.9866,-34.3891,4500.7,03/10/2015 13:05,-,2.3,2.3,1009580,0,23,23, ,,N,,N,1.09, ,,N,1,<,,N,1.05, ,,N,11.28, ,,N,7.28, ,,N,4.65, ,,N,,N,,N,,N,3.21, ,8.11, ,,N,,N,,N,21.26, ,,N,,N,,N,1,<,,N,,N,,N,6.69, ,,N,,N,,N,,N,,N,,N,,N,6.03, ,,N,3.93, ,,N,,N,0.1108, ,10.03, ,,N,1.43, ,,N,,N,,N,54.15, ,,N,,N,,N,,N,5.04, ,,N,,N,,N,16.79, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1.54, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.89,<,,N,,N,,N,,N,,N,1.77,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,1.02, ,,N,,N,,N,,N,,N,82.81, ,,N
JR15001,1817343,CTD_S028,b,CTD,22.9866,-34.3891,4500.7,03/10/2015 13:05,-,105.5,106.2,1009535,0,8,8, ,,N,,N,5.66, ,0.78, ,0.89,<,0.15, ,5.96, ,0.355, ,1,<,0, ,20.56, ,0.17, ,49.56, ,2.56, ,,N,,N,,N,1,<,32.25, ,0, ,3.23, ,,N,136.66, ,9.37, ,,N,,N,1,<,0, ,,N,,N,2.19, ,0, ,,N,,N,,N,,N,,N,,N,21.32, ,0.3, ,37.4,L,5.17, ,,N,0.1442, ,5.12, ,0.07, ,0.85,<,0.21, ,,N,,N,76.35, ,4.25, ,,N,,N,,N,9.88, ,0.56, ,,N,,N,53.13, ,2.95, ,,N,,N,1,<,0, ,,N,,N,,N,,N,,N,9.75, ,1.03, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.99, ,0.12, ,,N,,N,,N,,N,2.48, ,0.01, ,,N,2.88, ,0.1, ,,N,,N,,N,,N,,N,,N,0.0053, ,1,<,0, ,,N,,N,,N,,N,17.22, ,1.05, 
JR15001,1900727,UWAY_HPLC_38,b,GPUMP,22.987,-34.389,6292,03/10/2015 14:03,-,6.5,6.5,1219754,0, , , ,,N,,N,1.64, ,,N,0.6,<,,N,1,<,,N,10.64, ,,N,7.23, ,,N,4.16, ,,N,,N,,N,,N,4.89, ,1,<,,N,,N,,N,26.77, ,,N,,N,,N,1,<,,N,,N,,N,4.58, ,,N,,N,,N,,N,,N,,N,,N,5.01, ,,N,2.94, ,,N,,N,0.1169, ,9, ,,N,2.03, ,,N,,N,,N,50.65, ,,N,,N,,N,,N,4.31, ,,N,,N,,N,14.68, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,0.92,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.96,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.8,<,,N,,N,,N,,N,,N,75.01, ,,N
JR15001,1817350,CTD_S029,b,CTD,21.466,-32.0755,4953.2,04/10/2015 04:01,-,2.4,2.4,1010327,0,23,23, ,,N,,N,1,<,,N,1,<,,N,0.77,<,,N,5.14, ,,N,1,<,,N,3.59, ,,N,,N,,N,,N,2.72, ,6.52, ,,N,,N,,N,13.31, ,,N,,N,,N,1,<,,N,,N,,N,1.74,<,,N,,N,,N,,N,,N,,N,,N,4.46, ,,N,1.9, ,,N,,N,0.0498, ,5.3, ,,N,1,<,,N,,N,,N,32.77, ,,N,,N,,N,,N,4.15, ,,N,,N,,N,11.61, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,1.06, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.68,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,1,<,,N,,N,,N,,N,,N,55.81, ,,N
JR15001,1817350,CTD_S029,b,CTD,21.466,-32.0755,4953.2,04/10/2015 04:01,-,99.1,99.7,1009607,0,8,8, ,,N,,N,7.71, ,,N,1.16, ,,N,7.25, ,,N,1,<,,N,24.1, ,,N,61.69, ,,N,,N,,N,,N,1,<,41.85, ,,N,,N,,N,164.78, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,29.24, ,,N,41.13, ,,N,,N,0.175, ,6.75, ,,N,1,<,,N,,N,,N,91.87, ,,N,,N,,N,,N,12.03, ,,N,,N,,N,66.58, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,14.46, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.81, ,,N,,N,,N,,N,,N,4.21, ,,N,,N,2.87, ,,N,,N,,N,,N,,N,,N,,N,,N,0.63,<,,N,,N,,N,,N,,N,23.48, ,,N
JR15001,1900734,UWAY_HPLC_39,b,GPUMP,21.466,-32.0755,4954.4,04/10/2015 04:09,-,6.5,6.5,1219619,0, , , ,,N,,N,1.09, ,,N,1,<,,N,5.19, ,,N,5.11, ,,N,6.01, ,,N,3.73, ,,N,,N,,N,,N,8.79, ,14.12, ,,N,,N,,N,20.11, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,4.85, ,,N,2.57, ,,N,,N,0.0639, ,6.21, ,,N,1.9, ,,N,,N,,N,36.82, ,,N,,N,,N,,N,4.26, ,,N,,N,,N,11.62, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,0.78,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.73,<,,N,,N,,N,,N,,N,3.06, ,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.77,<,,N,,N,,N,,N,,N,67.67, ,,N
JR15001,1817357,CTD_S030,b,CTD,20.5801,-30.7697,4561.7,04/10/2015 13:03,-,2.2,2.2,1010399,0,23,23, ,,N,,N,0.9,<,,N,0.83,<,,N,0.85,<,,N,4.4, ,,N,6.22, ,,N,3.6, ,,N,,N,,N,,N,2.99, ,4.04, ,,N,,N,,N,18.87, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,3.95, ,,N,1.97, ,,N,,N,0.0592, ,11.14, ,,N,5.31, ,,N,,N,,N,43.18, ,,N,,N,,N,,N,3, ,,N,,N,,N,14.29, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,0.55,<,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.61,<,,N,,N,,N,,N,,N,2,<,,N,,N,1,<,,N,,N,,N,,N,,N,,N,,N,,N,0.62,<,,N,,N,,N,,N,,N,82.36, ,,N
JR15001,1817357,CTD_S030,b,CTD,20.5801,-30.7697,4561.7,04/10/2015 13:03,-,97.5,98.1,1010354,0,8,8, ,,N,,N,11.69, ,,N,1,<,,N,6.76, ,,N,1,<,,N,33.42, ,,N,50.32, ,,N,,N,,N,,N,1,<,52.26, ,,N,,N,,N,200.75, ,,N,,N,,N,1,<,,N,,N,,N,2.19, ,,N,,N,,N,,N,,N,,N,,N,23.04, ,,N,35.27, ,,N,,N,0.1698, ,7.59, ,,N,2.43, ,,N,,N,,N,123.07, ,,N,,N,,N,,N,10.42, ,,N,,N,,N,67.25, ,,N,,N,,N,1,<,,N,,N,,N,,N,,N,,N,14.51, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.17, ,,N,,N,,N,,N,,N,4.59, ,,N,,N,2.38, ,,N,,N,,N,,N,,N,,N,,N,,N,0.9,<,,N,,N,,N,,N,,N,35.33, ,,N
