class,longitude,latitude
Cyanophyceae,168.83,-61.67
Cyanophyceae,168.83,-61.67
Cyanophyceae,168.83,-61.67
Cyanophyceae,168.83,-61.67
Cyanophyceae,169.19,-64.15
Cyanophyceae,169.19,-64.15
Cyanophyceae,169.25,-60.92
Cyanophyceae,169.25,-60.92
Cyanophyceae,169.25,-60.92
Cyanophyceae,169.25,-60.92
Cyanophyceae,169.25,-60.92
Cyanophyceae,169.25,-60.92
Cyanophyceae,169.25,-60.92
Cyanophyceae,169.25,-60.92
Cyanophyceae,169.49,-64.74
Cyanophyceae,169.49,-64.74
Cyanophyceae,169.49,-64.74
Cyanophyceae,169.88,-63.08
Cyanophyceae,169.88,-63.08
Cyanophyceae,169.88,-63.08
Cyanophyceae,170.07,-60.23
Cyanophyceae,170.07,-60.23
Cyanophyceae,170.07,-60.23
Cyanophyceae,170.07,-60.23
Cyanophyceae,170.07,-60.23
Cyanophyceae,170.07,-60.23
Cyanophyceae,170.07,-60.23
Cyanophyceae,170.11,-67.78
Cyanophyceae,170.11,-67.78
Cyanophyceae,170.11,-67.78
Cyanophyceae,170.11,-67.78
Cyanophyceae,170.11,-67.78
Cyanophyceae,170.16,-56.84
Cyanophyceae,170.16,-56.84
Cyanophyceae,170.16,-56.84
Cyanophyceae,170.16,-56.84
Cyanophyceae,170.16,-56.84
Cyanophyceae,170.16,-56.84
Cyanophyceae,170.16,-56.84
Cyanophyceae,170.16,-56.84
Cyanophyceae,170.17,-56.85
Cyanophyceae,170.17,-56.85
Cyanophyceae,170.17,-56.85
Cyanophyceae,170.17,-56.85
Cyanophyceae,170.17,-56.85
Cyanophyceae,170.17,-56.85
Cyanophyceae,170.17,-56.85
Cyanophyceae,170.1,-60
Cyanophyceae,170.1,-60
Cyanophyceae,170.1,-60
Cyanophyceae,170.1,-60
Cyanophyceae,170.1,-60
Cyanophyceae,170.1,-60
Cyanophyceae,170.1,-60
Cyanophyceae,170.1,-60
Cyanophyceae,170.1,-61
Cyanophyceae,170.1,-61
Cyanophyceae,170.1,-61
Cyanophyceae,170.1,-61
Cyanophyceae,170.1,-61
Cyanophyceae,170.1,-61
Cyanophyceae,170.1,-61
Cyanophyceae,170.1,-62
Cyanophyceae,170.1,-62
Cyanophyceae,170.1,-62
Cyanophyceae,170.1,-62
Cyanophyceae,170.1,-64.83
Cyanophyceae,170.1,-64.83
Cyanophyceae,170.1,-64.83
Cyanophyceae,170.1,-64.83
Cyanophyceae,170.1,-64.83
Cyanophyceae,170.1,-64.83
Cyanophyceae,170.1,-65.17
