station,sampno,btlnbr,ctd_type,date,time,latitude,longitude,pressure,depth,temperature,salinity,CTDSAL2_UP,oxygen,CTDOXY2_UP,CTDFLUOR_UP,CTDTRANS_UP,par,CTDSPAR_UP,diss_iron,diss_iron_stdev,chl_a,chlorophyll_a_fluor_stdev,phaeopigments,Salinity_Measured,Oxygen_Measured,fvfm,fvfm_stdev,tot_phosp,tot_phosp_stdev,Grazing,FLASH,nitrate,nitrite,phosphate,silicate,d18O,d2H,fsim,fmet,fCDW,diss_inorg_carbon,diss_inorg_carbon_stdev,sDIC,sDIC STDEV,sDIC_Friis,sDIC_Friis STDEV,total_alkalinity,total_alkalinity_stdev,sTA *salinity adj. total alkilinity,sTA STDEV,sTA_Friis,sTA_Friis STDEV,sDIC_Brown
005_01,121,14,Conv,20141031,1741,-63.187,-68.6353,25.436,25.189,-1.732,33.7781,,8.22326,8.2601,1.4734,94.978,5.88E+01,7.90E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005_01,122,13,Conv,20141031,1741,-63.187,-68.6353,25.424,25.177,-1.7349,33.7775,,8.22039,8.25709,1.4109,95.1555,5.90E+01,7.92E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005_01,123,12,Conv,20141031,1741,-63.187,-68.6353,25.351,25.104,-1.7241,33.7809,,8.22233,8.25978,1.5226,95.12,6.09E+01,7.95E+02,,,0.65,0.01,0.15,,,0.562333333,0.015947832,0.07,0,,,27.84,0.195,1.878,31.55,,,,,,,,,,,,,,,,,,
005_01,124,11,Conv,20141031,1739,-63.187,-68.6353,50.539,50.044,-1.6628,33.8039,,8.1861,8.22279,2.4915,95.3408,1.58E+01,8.28E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005_01,125,10,Conv,20141031,1739,-63.187,-68.6353,50.716,50.219,-1.6627,33.8039,,8.18653,8.21497,1.7303,95.3794,1.55E+01,8.28E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005_01,126,9,Conv,20141031,1739,-63.187,-68.6353,50.497,50.002,-1.6626,33.8037,,8.18923,8.22703,1.5826,95.4592,1.57E+01,8.29E+02,,,0.58,0.01,0.14,,,0.598333333,0.02193931,0.07,0,,,20.49,0.144,1.675,31.31,,,,,,,,,,,,,,,,,,
005_01,127,8,Conv,20141031,1737,-63.187,-68.6353,76.228,75.477,-1.6475,33.8066,,8.15321,8.19885,1.2553,95.9728,4.41E+00,8.11E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005_01,128,7,Conv,20141031,1737,-63.187,-68.6353,75.775,75.028,-1.6431,33.8067,,8.15533,8.20368,1.3875,96.1502,4.41E+00,8.08E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005_01,129,6,Conv,20141031,1737,-63.187,-68.6353,76.233,75.482,-1.6466,33.8067,,8.15054,8.19834,1.2246,95.8053,4.33E+00,8.06E+02,,,0.51,0.02,0.14,,,0.569666667,0.044377171,0.07,0,,,28.02,0.201,1.879,31.28,,,,,,,,,,,,,,,,,,
005_01,130,5,Conv,20141031,1735,-63.187,-68.6353,101.76,100.751,-0.0458,34.0422,,6.90722,6.95289,0.1743,97.9028,1.32E+00,7.65E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005_01,131,4,Conv,20141031,1735,-63.187,-68.6353,101.383,100.378,-0.045,34.0423,,6.92201,6.9534,0.1753,97.8872,1.34E+00,7.68E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005_01,132,3,Conv,20141031,1735,-63.187,-68.6353,101.479,100.473,-0.0453,34.0406,,6.90999,6.95004,0.162,97.7708,1.33E+00,7.71E+02,,,0.07,0,0.04,,,,,,,,,27.18,0.024,2.049,41.79,,,,,,,,,,,,,,,,,,
005_01,133,2,Conv,20141031,1733,-63.187,-68.6353,151.361,149.842,1.3859,34.2396,,5.4659,5.49951,-0.0074,97.9832,3.15E-01,8.38E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005_01,134,1,Conv,20141031,1733,-63.187,-68.6353,152.066,150.54,1.3797,34.2377,,5.47573,5.50683,-0.0083,98.0756,3.11E-01,8.38E+02,,,,,,,,,,,,,,34.28,0.015,2.299,52.24,,,,,,,,,,,,,,,,,,
006_02,147,24,Conv,20141031,2132,-63.3335,-68.2422,1.961,1.942,-1.6756,33.7755,,8.27677,8.30367,2.957,93.3016,7.79E+01,1.48E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,148,23,Conv,20141031,2132,-63.3335,-68.2422,2.025,2.005,-1.676,33.776,,8.27604,8.30623,2.4407,93.2615,7.85E+01,1.49E+02,,,0.96,0.03,0.15,,,0.42,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,149,22,Conv,20141031,2131,-63.3335,-68.2422,10.341,10.241,-1.6775,33.7771,,8.26438,8.28507,2.8459,93.3893,2.74E+01,1.46E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,150,21,Conv,20141031,2131,-63.3335,-68.2422,10.39,10.29,-1.6721,33.7841,,8.26027,8.29358,2.4643,93.4227,2.72E+01,1.46E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,151,20,Conv,20141031,2131,-63.3335,-68.2422,10.382,10.281,-1.6733,33.784,,8.26449,8.29601,3.6502,93.037,2.65E+01,1.46E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,152,19,Conv,20141031,2130,-63.3335,-68.2422,10.291,10.191,-1.6767,33.7797,,8.2674,8.29094,3.8426,93.0412,2.66E+01,1.46E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,153,18,Conv,20141031,2130,-63.3335,-68.2422,10.379,10.279,-1.6777,33.7785,,8.27242,8.29792,2.9305,93.3063,2.63E+01,1.44E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,154,17,Conv,20141031,2130,-63.3335,-68.2422,10.287,10.188,-1.6787,33.7746,,8.26786,8.30609,4.7831,93.1419,2.58E+01,1.42E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,155,16,Conv,20141031,2130,-63.3335,-68.2422,10.302,10.202,-1.6701,33.7861,,8.26456,8.28786,2.5679,93.0532,2.57E+01,1.40E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,156,15,Conv,20141031,2130,-63.3335,-68.2422,10.385,10.284,-1.6764,33.7806,,8.26744,8.29501,3.7545,93.2693,2.52E+01,1.40E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,157,14,Conv,20141031,2130,-63.3335,-68.2422,10.345,10.245,-1.68,33.7766,,8.26897,8.29859,4.2139,92.7484,2.52E+01,1.40E+02,,,0.94,0.04,0.16,,,0.415,,0.07,,,,27.66,0.141,1.858,34.3,,,,,,,,,,,,,,,,,,
006_02,158,13,Conv,20141031,2128,-63.3335,-68.2422,25.517,25.268,-1.6592,33.7966,,8.22289,8.26372,5.0406,93.5114,7.35E+00,1.46E+02,,,1.01,0.03,0.21,,,0.463,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,159,12,Conv,20141031,2128,-63.3335,-68.2422,25.669,25.419,-1.66,33.7963,,8.22004,8.26043,3.5751,94.3006,7.36E+00,1.47E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,160,11,Conv,20141031,2126,-63.3335,-68.2422,50.296,49.803,-1.6347,33.8158,,8.04531,8.08149,2.6995,95.6628,1.51E+00,1.67E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,161,10,Conv,20141031,2126,-63.3335,-68.2422,50.288,49.795,-1.6352,33.8161,,8.0456,8.08104,1.9142,95.9201,1.52E+00,1.68E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,162,9,Conv,20141031,2126,-63.3335,-68.2422,50.401,49.907,-1.6351,33.8162,,8.04928,8.07882,2.1948,95.5433,1.55E+00,1.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,163,8,Conv,20141031,2126,-63.3335,-68.2422,50.212,49.72,-1.6375,33.8154,,8.04696,8.08656,2.2842,95.2249,1.55E+00,1.72E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,164,7,Conv,20141031,2126,-63.3335,-68.2422,50.469,49.975,-1.6361,33.8161,,8.04493,8.0784,1.775,95.9425,1.59E+00,1.74E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,165,6,Conv,20141031,2126,-63.3335,-68.2422,50.168,49.676,-1.6332,33.8162,,8.05151,8.07645,2.6386,95.406,1.62E+00,1.76E+02,,,0.58,0.02,0.17,,,0.501,0.023515952,0.06,0,,,28.4,0.151,1.947,34.03,,,,,,,,,,,,,,,,,,
006_02,166,5,Conv,20141031,2126,-63.3335,-68.2422,50.38,49.886,-1.6373,33.8156,,8.04212,8.08974,4.2573,95.7578,1.63E+00,1.78E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,167,4,Conv,20141031,2124,-63.3335,-68.2422,75.6,74.854,-1.4053,33.8669,,7.73641,7.81458,0.8128,96.7979,3.93E-01,1.77E+02,,,0.34,0.01,0.13,,,0.523,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,168,3,Conv,20141031,2124,-63.3335,-68.2422,75.397,74.653,-1.3623,33.873,,7.76389,7.8112,1.0474,96.8136,3.93E-01,1.76E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,169,2,Conv,20141031,2122,-63.3335,-68.2422,100.431,99.434,-0.4714,34.0271,,6.97967,7.01721,0.3179,97.1842,1.19E-01,1.70E+02,,,0.19,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006_02,170,1,Conv,20141031,2122,-63.3335,-68.2422,100.628,99.629,-0.4685,34.0275,,6.97879,7.03165,0.3396,97.561,1.19E-01,1.70E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,171,24,Conv,20141031,2357,-63.4955,-67.9407,1.987,1.967,-1.717,33.7715,,8.27326,8.30364,3.6412,93.345,1.90E+01,5.06E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,172,23,Conv,20141031,2357,-63.4955,-67.9407,2.026,2.007,-1.7174,33.7716,,8.27009,8.30418,3.2395,93.5819,1.86E+01,5.08E+01,,,0.99,0.01,0.17,,,0.37,0.009165151,0.053333333,0.011547005,,,27.78,0.154,1.873,34.07,,,,,,,,,,,,,,,,,,
007_01,173,22,Conv,20141031,2356,-63.4955,-67.9407,10.106,10.008,-1.7183,33.7722,,8.26742,8.30373,2.8822,92.9608,7.47E+00,5.28E+01,,,,,,,,,,,,,,27.61,0.152,1.85,34.01,,,,,,,,,,,,,,,,,,
007_01,174,21,Conv,20141031,2356,-63.4955,-67.9407,9.836,9.74,-1.7187,33.7715,,8.26834,8.30946,3.0736,93.5041,7.72E+00,5.30E+01,,,1.01,0.01,0.17,,,0.362666667,0.016441817,0.046666667,0.011547005,,,,,,,,,,,,,,,,,,,,,,,,
007_01,175,20,Conv,20141031,2355,-63.4955,-67.9407,25.526,25.277,-1.7069,33.7782,,8.25247,8.30371,2.9518,92.7938,2.18E+00,5.48E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,176,19,Conv,20141031,2355,-63.4955,-67.9407,25.56,25.31,-1.7094,33.7772,,8.25681,8.29947,4.3616,92.9817,2.16E+00,5.48E+01,,,0.96,0.02,0.19,,,0.398333333,0.015044379,0.06,0,,,27.68,0.141,1.853,34.51,,,,,,,,,,,,,,,,,,
007_01,177,18,Conv,20141031,2353,-63.4955,-67.9407,50.568,50.072,-1.6785,33.7985,,8.18181,8.24514,3.9965,93.9723,3.71E-01,5.49E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,178,17,Conv,20141031,2353,-63.4955,-67.9407,50.56,50.064,-1.6786,33.7985,,8.18122,8.24258,4.1659,93.6477,3.71E-01,5.50E+01,,,1.03,0.04,0.22,,,0.509333333,0.03265476,0.066666667,0.005773503,,,28.06,0.135,1.895,36.15,,,,,,,,,,,,,,,,,,
007_01,179,16,Conv,20141031,2351,-63.4955,-67.9407,75.394,74.65,-1.2842,33.9302,,7.71094,7.83682,1.3652,95.9791,7.54E-02,5.67E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,180,15,Conv,20141031,2351,-63.4955,-67.9407,76.094,75.342,-1.4206,33.877,,7.67681,7.71604,1.2531,95.6325,7.40E-02,5.65E+01,,,0.5,0.01,0.18,,,0.570333333,0.027501515,0.066666667,0.005773503,,,29.81,0.126,1.99,39.03,,,,,,,,,,,,,,,,,,
007_01,181,14,Conv,20141031,2350,-63.4955,-67.9407,100.961,99.958,0.4492,34.1434,,6.22371,6.26473,0.151,97.9493,2.75E-02,5.50E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,182,13,Conv,20141031,2350,-63.4955,-67.9407,101.211,100.205,0.443,34.1428,,6.22321,6.25724,0.1365,97.9503,2.74E-02,5.52E+01,,,0.09,0.01,0.04,,,,,,,,,33.09,0.033,2.218,48.92,,,,,,,,,,,,,,,,,,
007_01,183,12,Conv,20141031,2348,-63.4955,-67.9407,151.353,149.83,1.4571,34.2967,,5.14634,5.18317,0.0033,98.1283,7.65E-03,5.48E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,184,11,Conv,20141031,2347,-63.4955,-67.9407,151.448,149.924,1.4557,34.2962,,5.14087,5.16768,0.0037,98.1341,7.56E-03,5.48E+01,,,,,,,,,,,,,,34.87,0.012,2.334,58.97,,,,,,,,,,,,,,,,,,
007_01,185,10,Conv,20141031,2345,-63.4955,-67.9407,201.952,199.897,1.7511,34.3855,,4.62945,4.66035,0.0001,98.1351,3.73E-03,5.29E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,186,9,Conv,20141031,2345,-63.4955,-67.9407,201.535,199.484,1.7489,34.385,,4.63053,4.6575,-0.0161,98.1424,3.69E-03,5.30E+01,,,,,,,,,,,,,,35.55,0.009,2.388,65.48,,,,,,,,,,,,,,,,,,
007_01,187,8,Conv,20141031,2342,-63.4955,-67.9407,303.092,299.933,2.1928,34.5276,,3.98978,4.01715,0.0134,98.1795,2.62E-03,5.26E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,188,7,Conv,20141031,2342,-63.4955,-67.9407,303.373,300.211,2.1946,34.5285,,3.99168,4.01996,-0.0119,98.1852,2.73E-03,5.21E+01,,,,,,,,,,,,,,35.71,0.016,2.392,74.31,,,,,,,,,,,,,,,,,,
007_01,189,6,Conv,20141031,2339,-63.4955,-67.9407,403.844,399.539,2.2463,34.5906,,3.88231,3.91093,-0.0067,98.2081,2.65E-03,4.97E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,190,5,Conv,20141031,2339,-63.4955,-67.9407,404.083,399.775,2.2463,34.5905,,3.88293,3.91581,-0.0041,98.206,2.64E-03,4.92E+01,,,,,,,,,,,,,,35.19,0.005,2.39,78.26,,,,,,,,,,,,,,,,,,
007_01,191,4,Conv,20141031,2336,-63.4955,-67.9407,505.507,499.995,2.21,34.635,,3.89138,3.92493,-0.0058,98.2275,2.60E-03,4.92E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,192,3,Conv,20141031,2336,-63.4955,-67.9407,505.284,499.775,2.2098,34.6352,,3.89357,3.92512,-0.0035,98.2113,2.61E-03,4.94E+01,,,,,,,,,,,,,,34.58,0.008,2.326,81.45,,,,,,,,,,,,,,,,,,
007_01,193,2,Conv,20141031,2330,-63.4955,-67.9407,759.361,750.624,2.012,34.6977,,4.03344,4.07723,-0.0061,98.2343,2.60E-03,5.48E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007_01,194,1,Conv,20141031,2330,-63.4955,-67.9407,759.198,750.463,2.0127,34.6976,,4.03233,4.07478,-0.0064,98.2437,2.59E-03,5.50E+01,,,,,,,,,,,,,,33.13,0.011,2.173,86.83,,,,,,,,,,,,,,,,,,
008_03,207,24,Conv,20141101,701,-63.6478,-67.5752,1.782,1.765,-1.6944,33.7734,,8.21964,8.24781,3.429,93.0788,1.00E-12,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,208,23,Conv,20141101,701,-63.6478,-67.5752,1.822,1.805,-1.6941,33.7732,,8.21865,8.24694,4.4115,92.9488,1.00E-12,1.51E+01,,,1.17,0.04,0.19,,,0.364666667,0.012701706,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,
008_03,209,22,Conv,20141101,659,-63.6478,-67.5752,10.226,10.126,-1.6992,33.7735,,8.21314,8.22383,4.5926,93.0537,1.00E-12,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,210,21,Conv,20141101,659,-63.6478,-67.5752,10.246,10.146,-1.6977,33.774,,8.21564,8.24013,4.1012,93.2192,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,211,20,Conv,20141101,659,-63.6478,-67.5752,10.243,10.143,-1.6952,33.7746,,8.21467,8.24025,4.312,93.3032,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,212,19,Conv,20141101,659,-63.6478,-67.5752,10.208,10.109,-1.6952,33.7747,,8.21054,8.23775,3.1073,93.05,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,213,18,Conv,20141101,659,-63.6478,-67.5752,10.205,10.106,-1.6952,33.7747,,8.21315,8.23389,4.2093,93.3449,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,214,17,Conv,20141101,659,-63.6478,-67.5752,10.223,10.123,-1.6944,33.7751,,8.21507,8.24743,3.6713,93.3225,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,215,16,Conv,20141101,659,-63.6478,-67.5752,10.227,10.128,-1.6945,33.7746,,8.2135,8.23384,5.0863,93.2975,1.00E-12,1.52E+01,,,1.14,0.04,0.17,,,0.382333333,0.02454248,0.06,0,,,27.62,0.14,1.882,35.08,,,,,,,,,,,,,,,,,,
008_03,216,15,Conv,20141101,658,-63.6478,-67.5752,25.912,25.659,-1.6615,33.7874,,8.19655,8.24583,4.3056,93.0897,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,217,14,Conv,20141101,657,-63.6478,-67.5752,25.869,25.616,-1.6591,33.7877,,8.2005,8.24217,4.4157,93.0704,1.00E-12,1.51E+01,,,1.15,0.09,0.07,,,0.393666667,0.020428738,0.053333333,0.011547005,,,,,,,,,,,,,,,,,,,,,,,,
008_03,218,13,Conv,20141101,656,-63.6478,-67.5752,51.712,51.204,-1.6124,33.8255,,8.16508,8.20916,5.5961,93.262,1.00E-12,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,219,12,Conv,20141101,656,-63.6478,-67.5752,51.712,51.204,-1.6123,33.8256,,8.16545,8.21289,4.8686,93.321,1.00E-12,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,220,11,Conv,20141101,656,-63.6478,-67.5752,51.628,51.121,-1.6125,33.8254,,8.16466,8.20425,4.1834,92.8992,1.00E-12,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,221,10,Conv,20141101,656,-63.6478,-67.5752,51.626,51.118,-1.6124,33.8255,,8.16657,8.20897,5.1501,92.6487,1.00E-12,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,222,9,Conv,20141101,656,-63.6478,-67.5752,51.697,51.189,-1.6121,33.8256,,8.16269,8.21016,4.164,92.6988,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,223,8,Conv,20141101,656,-63.6478,-67.5752,51.738,51.23,-1.6121,33.8256,,8.16326,8.20533,4.1967,93.0746,1.00E-12,1.51E+01,,,1.27,0.03,0.18,,,0.414333333,0.023965253,0.05,0.01,,,27.81,0.117,1.866,35.68,,,,,,,,,,,,,,,,,,
008_03,224,7,Conv,20141101,654,-63.6478,-67.5752,76.573,75.816,-1.4885,33.8545,,7.89792,7.9625,4.0412,94.7025,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,225,6,Conv,20141101,654,-63.6478,-67.5752,76.55,75.793,-1.489,33.8543,,7.89272,7.94285,3.44,94.8716,1.00E-12,1.52E+01,,,0.98,0.02,0.2,,,0.5,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,226,5,Conv,20141101,652,-63.6478,-67.5752,102.691,101.669,-0.0291,34.0927,,6.53415,6.5633,0.3027,97.7823,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,227,4,Conv,20141101,652,-63.6478,-67.5752,102.652,101.63,-0.028,34.0932,,6.53641,6.56942,0.3493,97.8104,1.00E-12,1.51E+01,,,0.14,0.01,0.07,,,0.5715,0.045961941,0.25,0.268700577,,,,,,,,,,,,,,,,,,,,,,,,
008_03,228,3,Conv,20141101,627,-63.6478,-67.5752,1224.124,1208.687,1.5645,34.7262,,4.2533,4.31763,-0.0083,98.3136,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,229,2,Conv,20141101,627,-63.6478,-67.5752,1223.473,1208.046,1.5651,34.7263,,4.25636,4.31115,-0.0148,98.3115,1.00E-12,1.52E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
008_03,230,1,Conv,20141101,619,-63.6478,-67.5752,1533.124,1512.683,1.2827,34.7228,,4.35034,4.42476,-0.0184,98.324,1.00E-12,1.51E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009_01,231,14,Conv,20141101,952,-63.8072,-67.2173,2.124,2.104,-1.7729,33.8317,,8.20493,8.22691,4.8877,91.4379,7.93E+01,1.73E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009_01,232,13,Conv,20141101,952,-63.8072,-67.2173,2.12,2.099,-1.7724,33.8317,,8.19918,8.22208,4.2667,91.7787,7.91E+01,1.73E+02,,,1.76,0.07,0.26,,,0.483,0.014933185,0.07,0,,,27.62,0.12,1.878,43.33,,,,,,,,,,,,,,,,,,
009_01,233,12,Conv,20141101,950,-63.8072,-67.2173,10.342,10.241,-1.7795,33.8315,,8.19806,8.23611,6.6801,91.6717,2.63E+01,1.82E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009_01,234,11,Conv,20141101,950,-63.8072,-67.2173,10.25,10.15,-1.7797,33.8316,,8.19808,8.23075,5.3393,91.8674,2.70E+01,1.82E+02,,,1.87,0.03,0.27,,,0.495,0.016822604,0.066666667,0.005773503,,,27.58,0.122,1.877,43.38,,,,,,,,,,,,,,,,,,
009_01,235,10,Conv,20141101,949,-63.8072,-67.2173,25.625,25.374,-1.7774,33.8332,,8.18224,8.22248,6.6648,91.9149,4.91E+00,1.68E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009_01,236,9,Conv,20141101,949,-63.8072,-67.2173,25.632,25.382,-1.7767,33.8336,,8.18354,8.22604,4.3921,91.7364,4.96E+00,1.67E+02,,,1.67,0.03,0.3,,,0.552666667,0.061849279,0.066666667,0.005773503,,,27.7,0.143,1.875,43.4,,,,,,,,,,,,,,,,,,
009_01,237,8,Conv,20141101,947,-63.8072,-67.2173,50.917,50.416,-1.7643,33.8652,,7.99933,8.03778,3.8689,93.5845,4.47E-01,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009_01,238,7,Conv,20141101,947,-63.8072,-67.2173,50.852,50.352,-1.758,33.8675,,8.00165,8.03814,3.9609,93.5934,4.51E-01,1.57E+02,,,1.23,0.05,0.32,,,0.531333333,0.015373137,0.06,0,,,28.66,0.189,1.956,44.39,,,,,,,,,,,,,,,,,,
009_01,239,6,Conv,20141101,946,-63.8072,-67.2173,76.838,76.078,0.0424,34.1467,,6.22905,6.25509,0.439,97.4164,8.31E-02,1.57E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009_01,240,5,Conv,20141101,946,-63.8072,-67.2173,76.808,76.047,0.0353,34.1501,,6.21204,6.24487,0.5035,97.4634,8.38E-02,1.56E+02,,,,,,,,,,,,,,33.4,0.052,2.236,54.73,,,,,,,,,,,,,,,,,,
009_01,241,4,Conv,20141101,944,-63.8072,-67.2173,102.621,101.599,1.4926,34.3591,,4.80368,4.82193,0.0063,98.1304,3.54E-02,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009_01,242,3,Conv,20141101,944,-63.8072,-67.2173,102.417,101.397,1.4907,34.3591,,4.80931,4.83065,0.0736,98.1048,3.61E-02,1.55E+02,,,0.03,0,0.05,,,,,,,,,35.27,0.038,2.37,64.5,,,,,,,,,,,,,,,,,,
009_01,243,2,Conv,20141101,942,-63.8072,-67.2173,156.616,155.035,2.079,34.4963,,4.1321,4.14729,0.0027,98.1925,8.67E-03,1.55E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009_01,244,1,Conv,20141101,942,-63.8072,-67.2173,156.489,154.909,2.0773,34.4962,,4.13077,4.14882,0.0027,98.1722,8.80E-03,1.55E+02,,,,,,,,,,,,,,35.92,0.05,2.386,72.41,,,,,,,,,,,,,,,,,,
010_01,245,24,Conv,20141101,1207,-63.9673,-66.8675,2.015,1.996,-1.8021,33.8531,,8.26242,8.29766,3.9058,91.3272,2.93E+02,5.73E+02,,,2.05,0.12,0.27,,,0.464,0.033045423,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,
010_01,246,23,Conv,20141101,1207,-63.9673,-66.8675,1.998,1.978,-1.8042,33.8532,,8.2638,8.29755,3.8128,91.0767,2.86E+02,5.71E+02,,,,,,,,,,,,,,,,,,,,,,,2128.899,2.010587422,2182.151032,2.060880021,2204.091541,2.060880021,2298.34,,2355.830409,,2357.094142,,2182.151032
010_01,247,22,Conv,20141101,1205,-63.9673,-66.8675,9.611,9.517,-1.8072,33.8528,,8.25587,8.2909,6.2119,90.6117,8.43E+01,5.95E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010_01,248,21,Conv,20141101,1205,-63.9673,-66.8675,9.634,9.54,-1.8065,33.8529,,8.25927,8.29654,5.3584,90.846,8.62E+01,5.97E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010_01,249,20,Conv,20141101,1205,-63.9673,-66.8675,9.637,9.543,-1.8067,33.8489,,8.25795,8.29698,5.0283,91.1111,8.79E+01,6.01E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010_01,250,19,Conv,20141101,1205,-63.9673,-66.8675,9.627,9.533,-1.8068,33.8527,,8.26085,8.29635,4.934,90.8627,9.05E+01,6.04E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
