AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
639434,https://www.marinespecies.org/aphia.php?p=taxdetails&id=639434,Peridinium hirobis,"Abé, 1927",unaccepted,,220.0,Species,233269.0,Protoperidinium hirobis,"(Abé, 1927) Balech, 1974",109549.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridinium hirobis Abé, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=639434 on 2022-05-29",urn:lsid:marinespecies.org:taxname:639434,1.0,,,0.0,,exact,2021-01-11T09:21:13.590Z
233476,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233476,Peridinium minusculum,J.Pavillard,accepted,,220.0,Species,233476.0,Peridinium minusculum,J.Pavillard,109549.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridinium minusculum J.Pavillard. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233476 on 2022-05-29",urn:lsid:marinespecies.org:taxname:233476,1.0,,0.0,0.0,,exact,2015-06-26T12:14:04.327Z
592886,https://www.marinespecies.org/aphia.php?p=taxdetails&id=592886,Peridinium monacanthum,"(Broch) Balech, 1972",accepted,,220.0,Species,592886.0,Peridinium monacanthum,"(Broch) Balech, 1972",109549.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridinium monacanthum (Broch) Balech, 1972. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=592886 on 2022-05-29",urn:lsid:marinespecies.org:taxname:592886,1.0,,,,,exact,2015-06-26T12:00:51.270Z
644698,https://www.marinespecies.org/aphia.php?p=taxdetails&id=644698,Peridinium nanum,"Balech, 1962",unaccepted,,220.0,Species,233096.0,Protoperidinium nanum,"(Balech, 1962) Balech, 1974",109549.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridinium nanum Balech, 1962. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=644698 on 2022-05-29",urn:lsid:marinespecies.org:taxname:644698,1.0,,,0.0,,exact,2021-01-11T09:21:13.590Z
645737,https://www.marinespecies.org/aphia.php?p=taxdetails&id=645737,Peridinium okamurae,"Abé, 1927",accepted,,220.0,Species,645737.0,Peridinium okamurae,"Abé, 1927",109549.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridinium okamurae Abé, 1927. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=645737 on 2022-05-29",urn:lsid:marinespecies.org:taxname:645737,1.0,,,0.0,,exact,2015-06-26T12:14:04.327Z
1305343,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1305343,Peridinium quadridentatum,"(F.Stein) Gert Hansen, 1995",accepted,,220.0,Species,1305343.0,Peridinium quadridentatum,"(F.Stein) Gert Hansen, 1995",109549.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridinium quadridentatum (F.Stein) Gert Hansen, 1995. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1305343 on 2022-05-29",urn:lsid:marinespecies.org:taxname:1305343,1.0,0.0,0.0,0.0,,exact,2018-10-19T07:15:48.943Z
651746,https://www.marinespecies.org/aphia.php?p=taxdetails&id=651746,Peridinium sphaericum,A.F.Meunier,accepted,,220.0,Species,651746.0,Peridinium sphaericum,A.F.Meunier,109549.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridinium sphaericum A.F.Meunier. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=651746 on 2022-05-29",urn:lsid:marinespecies.org:taxname:651746,1.0,,,,,exact,2015-06-26T12:14:04.327Z
653490,https://www.marinespecies.org/aphia.php?p=taxdetails&id=653490,Peridinium tenuissimum,"C.A.Kofoid, 1907",unaccepted,,220.0,Species,232882.0,Protoperidinium tenuissimum,"(Kofoid, 1907) Balech, 1974",109549.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Peridinium tenuissimum C.A.Kofoid, 1907. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=653490 on 2022-05-29",urn:lsid:marinespecies.org:taxname:653490,1.0,,,,,exact,2021-01-11T09:21:13.590Z
232442,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232442,Phalacroma acutum,"(F.Schütt) Pavillard, 1916",accepted,,220.0,Species,232442.0,Phalacroma acutum,"(F.Schütt) Pavillard, 1916",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma acutum (F.Schütt) Pavillard, 1916. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232442 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232442,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232444,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232444,Phalacroma apicatum,"Kofoid & Skogsberg, 1928",accepted,,220.0,Species,232444.0,Phalacroma apicatum,"Kofoid & Skogsberg, 1928",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma apicatum Kofoid & Skogsberg, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232444 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232444,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
232446,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232446,Phalacroma biceps,"(Schiller) Schiller, 1933",accepted,,220.0,Species,232446.0,Phalacroma biceps,"(Schiller) Schiller, 1933",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma biceps (Schiller) Schiller, 1933. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232446 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232446,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232450,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232450,Phalacroma circumcinctum,"Kofoid & Michener, 1911",accepted,,220.0,Species,232450.0,Phalacroma circumcinctum,"Kofoid & Michener, 1911",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma circumcinctum Kofoid & Michener, 1911. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232450 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232450,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232453,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232453,Phalacroma circumsutum,"Karsten, 1907",accepted,,220.0,Species,232453.0,Phalacroma circumsutum,"Karsten, 1907",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma circumsutum Karsten, 1907. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232453 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232453,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232460,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232460,Phalacroma cuneus,"F.Schütt, 1895",accepted,,220.0,Species,232460.0,Phalacroma cuneus,"F.Schütt, 1895",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma cuneus F.Schütt, 1895. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232460 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232460,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
232484,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232484,Phalacroma dens,"Kofoid & Skogsberg, 1928",accepted,,220.0,Species,232484.0,Phalacroma dens,"Kofoid & Skogsberg, 1928",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma dens Kofoid & Skogsberg, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232484 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232484,1.0,,,,,exact,2015-06-26T12:00:51.270Z
838526,https://www.marinespecies.org/aphia.php?p=taxdetails&id=838526,Phalacroma dolychopterygium,"G.Murray & Whitting, 1899",accepted,,220.0,Species,838526.0,Phalacroma dolychopterygium,"G.Murray & Whitting, 1899",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma dolychopterygium G.Murray & Whitting, 1899. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=838526 on 2022-05-29",urn:lsid:marinespecies.org:taxname:838526,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232466,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232466,Phalacroma doryphorum,"Stein, 1883",accepted,,220.0,Species,232466.0,Phalacroma doryphorum,"Stein, 1883",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma doryphorum Stein, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232466 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232466,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232467,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232467,Phalacroma expulsum,"(Kofoid & Michener) Kofoid & Skogsberg, 1928",accepted,,220.0,Species,232467.0,Phalacroma expulsum,"(Kofoid & Michener) Kofoid & Skogsberg, 1928",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma expulsum (Kofoid & Michener) Kofoid & Skogsberg, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232467 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232467,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
232469,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232469,Phalacroma favus,"Kofoid & Michener, 1911",accepted,,220.0,Species,232469.0,Phalacroma favus,"Kofoid & Michener, 1911",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma favus Kofoid & Michener, 1911. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232469 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232469,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232476,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232476,Phalacroma hindmarchii,"Murray & Whitting, 1899",accepted,,220.0,Species,232476.0,Phalacroma hindmarchii,"Murray & Whitting, 1899",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma hindmarchii Murray & Whitting, 1899. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232476 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232476,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
642006,https://www.marinespecies.org/aphia.php?p=taxdetails&id=642006,Phalacroma lens,Kofoid & Skogsberg,accepted,,220.0,Species,642006.0,Phalacroma lens,Kofoid & Skogsberg,109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma lens Kofoid & Skogsberg. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=642006 on 2022-05-29",urn:lsid:marinespecies.org:taxname:642006,1.0,,,,,exact,2015-06-26T12:00:51.270Z
642231,https://www.marinespecies.org/aphia.php?p=taxdetails&id=642231,Phalacroma limbatum,"Kofoid & Michener, 1911",accepted,,220.0,Species,642231.0,Phalacroma limbatum,"Kofoid & Michener, 1911",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma limbatum Kofoid & Michener, 1911. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=642231 on 2022-05-29",urn:lsid:marinespecies.org:taxname:642231,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232489,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232489,Phalacroma minutum,"Cleve, 1900",accepted,,220.0,Species,232489.0,Phalacroma minutum,"Cleve, 1900",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma minutum Cleve, 1900. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232489 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232489,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232491,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232491,Phalacroma mitra,"F.Schütt, 1895",accepted,,220.0,Species,232491.0,Phalacroma mitra,"F.Schütt, 1895",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma mitra F.Schütt, 1895. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232491 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232491,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
624358,https://www.marinespecies.org/aphia.php?p=taxdetails&id=624358,Phalacroma oxytoxoides,"(Kofoid) F.Gomez, P.Lopez-Garcia & D.Moreira, 2011",accepted,,220.0,Species,624358.0,Phalacroma oxytoxoides,"(Kofoid) F.Gomez, P.Lopez-Garcia & D.Moreira, 2011",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma oxytoxoides (Kofoid) F.Gomez, P.Lopez-Garcia & D.Moreira, 2011. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=624358 on 2022-05-29",urn:lsid:marinespecies.org:taxname:624358,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232503,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232503,Phalacroma porodictyum,"Stein, 1883",accepted,,220.0,Species,232503.0,Phalacroma porodictyum,"Stein, 1883",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma porodictyum Stein, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232503 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232503,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232492,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232492,Phalacroma rapa,"Jorgensen, 1923",accepted,,220.0,Species,232492.0,Phalacroma rapa,"Jorgensen, 1923",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma rapa Jorgensen, 1923. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232492 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232492,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
156505,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156505,Phalacroma rotundatum,"(Claparéde & Lachmann) Kofoid & J.R.Michener, 1911",accepted,,220.0,Species,156505.0,Phalacroma rotundatum,"(Claparéde & Lachmann) Kofoid & J.R.Michener, 1911",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma rotundatum (Claparéde & Lachmann) Kofoid & J.R.Michener, 1911. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156505 on 2022-05-29",urn:lsid:marinespecies.org:taxname:156505,1.0,,,,,exact,2019-07-16T06:31:19.630Z
418171,https://www.marinespecies.org/aphia.php?p=taxdetails&id=418171,Phalacroma sphaeroideum,"J.Schiller, 1928",accepted,,220.0,Species,418171.0,Phalacroma sphaeroideum,"J.Schiller, 1928",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma sphaeroideum J.Schiller, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=418171 on 2022-05-29",urn:lsid:marinespecies.org:taxname:418171,1.0,,,,,exact,2015-06-26T12:00:51.270Z
655837,https://www.marinespecies.org/aphia.php?p=taxdetails&id=655837,Phalacroma whiteleggei,"E.J.F.Wood, 1954",accepted,,220.0,Species,655837.0,Phalacroma whiteleggei,"E.J.F.Wood, 1954",109466.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Oxyphysaceae,Phalacroma,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Phalacroma whiteleggei E.J.F.Wood, 1954. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=655837 on 2022-05-29",urn:lsid:marinespecies.org:taxname:655837,1.0,,,,,exact,2015-06-26T12:00:51.270Z
232636,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232636,Podolampas antarctica,"Balech, 1965",accepted,,220.0,Species,232636.0,Podolampas antarctica,"Balech, 1965",109550.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Podolampadaceae,Podolampas,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Podolampas antarctica Balech, 1965. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232636 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232636,1.0,,,,,exact,2015-06-26T12:00:51.270Z
110199,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110199,Podolampas bipes,"Stein, 1883",accepted,,220.0,Species,110199.0,Podolampas bipes,"Stein, 1883",109550.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Podolampadaceae,Podolampas,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Podolampas bipes Stein, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110199 on 2022-05-29",urn:lsid:marinespecies.org:taxname:110199,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
110201,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110201,Podolampas elegans,"Schütt, 1895",accepted,,220.0,Species,110201.0,Podolampas elegans,"Schütt, 1895",109550.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Podolampadaceae,Podolampas,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Podolampas elegans Schütt, 1895. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110201 on 2022-05-29",urn:lsid:marinespecies.org:taxname:110201,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
232625,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232625,Podolampas palmipes,"Stein, 1883",accepted,,220.0,Species,232625.0,Podolampas palmipes,"Stein, 1883",109550.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Podolampadaceae,Podolampas,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Podolampas palmipes Stein, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232625 on 2022-05-29",urn:lsid:marinespecies.org:taxname:232625,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
110202,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110202,Podolampas spinifera,"Okamura, 1912",accepted,,220.0,Species,110202.0,Podolampas spinifera,"Okamura, 1912",109550.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Podolampadaceae,Podolampas,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Podolampas spinifera Okamura, 1912. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110202 on 2022-05-29",urn:lsid:marinespecies.org:taxname:110202,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z
109898,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109898,Polykrikos hartmannii,"W.M.Zimmermann, 1930",accepted,,220.0,Species,109898.0,Polykrikos hartmannii,"W.M.Zimmermann, 1930",109485.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Polykrikaceae,Polykrikos,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Polykrikos hartmannii W.M.Zimmermann, 1930. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109898 on 2022-05-29",urn:lsid:marinespecies.org:taxname:109898,1.0,,,,,exact,2019-07-12T06:20:28.783Z
614617,https://www.marinespecies.org/aphia.php?p=taxdetails&id=614617,Polykrikos lebouriae,"E.C.Herdman, 1924",accepted,,220.0,Species,614617.0,Polykrikos lebouriae,"E.C.Herdman, 1924",109485.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Polykrikaceae,Polykrikos,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Polykrikos lebouriae E.C.Herdman, 1924. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=614617 on 2022-05-29",urn:lsid:marinespecies.org:taxname:614617,1.0,,,0.0,,exact,2021-08-27T06:27:33.180Z
