STATION,DATE,BOTTLE,LATITUDE,LONGITUDE,DEPTH,SALINITY_CTD,TEMP_CTD,DOC,DOC_FLAG,TDN,TDN_FLAG,PHOSPHATE,PHOSPHATE_FLAG,SILICATE,SILICATE_FLAG,NITRATE,NITRATE_FLAG
131,20130313,18,-78.64296,-164.00496,24.647,33.97,-1.77,49.23,2,27.21,2,1.94,2,79.64,2,27.59,2
131,20130313,20,-78.64296,-164.00496,1.320,33.93,-1.79,50.75,2,31.76,2,1.94,2,79.61,2,26.44,2
133,20130316,2,-76.91516,-157.84643,265.196,34.06,-1.79,44.47,2,32.28,2,2.18,2,83.26,2,30.90,2
133,20130316,4,-76.91514,-157.84668,250.554,34.06,-1.79,45.27,2,32.12,2,2.19,2,82.68,2,30.41,2
133,20130316,6,-76.91510,-157.84714,199.917,34.05,-1.74,45.22,2,32.20,2,2.22,2,83.81,2,30.86,2
133,20130316,8,-76.91506,-157.84750,149.848,34.03,-1.61,45.95,2,33.98,2,2.22,2,83.90,2,30.89,2
133,20130316,10,-76.91504,-157.84790,99.588,34.00,-1.65,47.61,2,35.06,2,2.14,2,84.59,2,31.18,2
133,20130316,12,-76.91502,-157.84814,74.909,33.98,-1.60,48.28,2,33.30,2,2.27,2,85.09,2,30.93,2
133,20130316,14,-76.91500,-157.84842,49.652,33.95,-1.52,48.67,2,32.38,2,2.24,2,85.85,2,30.48,2
133,20130316,16,-76.91498,-157.84871,24.382,33.61,-1.47,49.21,2,30.69,2,2.11,2,82.77,2,29.22,2
133,20130316,18,-76.91496,-157.84890,6.557,33.40,-1.70,50.34,2,28.90,2,2.02,2,79.65,2,26.94,2
133,20130316,20,-76.91496,-157.84900,1.279,33.41,-1.69,50.61,2,29.08,2,2.08,2,79.43,2,25.34,2
134,20130316,2,-76.29162,-158.41736,1689.546,34.71,0.75,41.47,2,34.50,2,2.31,2,121.00,2,30.25,2
134,20130316,4,-76.29142,-158.41686,1400.288,34.71,0.85,42.58,2,34.64,2,2.28,2,116.93,2,31.36,2
134,20130316,6,-76.29122,-158.41640,1100.941,34.72,1.01,43.64,2,33.81,2,2.25,2,113.39,2,31.16,2
134,20130316,8,-76.29100,-158.41590,799.965,34.73,1.27,44.26,2,33.59,2,2.28,2,107.40,2,31.15,2
134,20130316,10,-76.29080,-158.41547,549.910,34.69,1.52,44.96,2,33.74,2,2.30,2,94.04,2,31.46,2
134,20130316,12,-76.29064,-158.41504,300.037,34.12,-1.55,45.35,2,32.38,2,2.18,2,85.65,2,31.18,2
134,20130316,14,-76.29056,-158.41484,199.786,34.09,-1.80,46.30,2,32.70,2,2.12,2,83.81,2,30.52,2
134,20130316,16,-76.29048,-158.41466,100.348,34.06,-1.82,49.51,2,31.12,2,2.19,2,81.47,2,30.86,2
134,20130316,18,-76.29040,-158.41446,22.412,33.83,-1.85,50.76,2,28.16,2,2.11,2,79.29,2,28.77,2
134,20130316,20,-76.29036,-158.41440,1.003,33.83,-1.83,51.43,2,29.23,2,2.11,2,79.67,2,29.06,2
135,20130318,2,-76.52716,-165.77249,466.317,34.36,-1.83,44.44,2,30.64,2,2.19,2,87.09,2,30.25,2
135,20130318,4,-76.52722,-165.77201,450.519,34.35,-1.85,44.46,2,31.85,2,2.22,2,86.07,2,30.56,2
135,20130318,6,-76.52730,-165.77132,400.327,34.31,-1.79,44.72,2,33.50,2,2.15,2,83.69,2,30.88,2
135,20130318,8,-76.52746,-165.77060,300.102,34.25,-1.77,45.66,2,31.91,2,2.09,2,80.20,2,30.37,2
135,20130318,10,-76.52762,-165.76984,199.908,34.20,-1.68,46.21,2,31.93,2,2.17,2,79.25,2,30.05,2
135,20130318,12,-76.52774,-165.76920,119.238,34.15,-1.70,47.65,2,31.11,2,2.14,2,79.13,2,30.79,2
135,20130318,14,-76.52780,-165.76888,99.747,34.13,-1.70,48.32,2,31.72,2,2.14,2,77.97,2,27.01,2
135,20130318,16,-76.52786,-165.76858,74.953,34.11,-1.69,49.66,2,31.11,2,2.12,2,76.38,2,28.85,2
135,20130318,18,-76.52794,-165.76816,24.384,33.78,-1.82,50.33,2,28.96,2,1.96,2,71.67,2,27.33,2
135,20130318,20,-76.52801,-165.76788,0.548,33.75,-1.83,51.21,2,28.54,2,1.79,2,65.95,2,26.10,2
