cruise_id,sta_HPLC,date_local,depth,lat,lon,cast,yrday,time_local,bottle,sample_id,depth_bottom,mg_dvp_a5,chl_c2,chl_c1,peridinin,fucox_but,fucox,neox,prasinox,violax,fucox_hex,diadinox,cis_hex,allox,diatox,zeax,lutein,crocox,chl_a2,chl_a,carotene_a,carotene_b,chl_c3,chl_b,p_phorbide,p_phytin,monad,chlide,antherax
NBP0608,S124,20061125,16.0,-76.495,174.277,44,315,0402,18,S124-09,431,11.25,367.95,0.00,0.00,8.40,142.32,12.29,7.85,24.01,347.97,51.91,31.61,0.00,15.42,0.00,13.66,0.00,0.00,1376.48,8.32,9.57,149.86,128.33,7.30,0.00,nd,nd,0.00
NBP0608,S124,20061125,11.0,-76.495,174.277,44,315,0402,20,S124-10,431,12.78,359.27,0.00,2.44,7.36,130.01,11.69,7.24,20.14,333.77,54.08,33.09,0.00,16.92,0.00,13.12,0.00,0.00,1261.65,8.16,9.03,146.19,123.55,7.46,0.00,nd,nd,0.00
NBP0608,S124,20061125,6.0,-76.495,174.277,44,315,0402,22,S124-11,431,10.61,343.55,0.00,2.41,7.60,133.03,13.12,6.88,21.37,348.14,59.10,17.86,0.00,17.22,0.00,13.93,0.00,0.00,1335.98,8.18,7.82,135.60,131.69,7.37,0.00,nd,nd,0.00
NBP0608,S124,20061125,0.0,-76.495,174.277,44,315,0402,24,S124-12,431,8.92,353.93,0.00,2.28,7.21,143.76,12.84,6.94,20.28,382.05,60.30,17.88,0.00,19.21,0.00,14.65,0.00,0.00,1462.80,7.83,9.48,141.05,134.40,6.88,0.00,nd,nd,0.00
NBP0608,S125,20061125,150.0,-76.500,176.855,46,315,0818,2,S125-01,394,3.27,169.11,0.00,0.00,8.80,63.03,5.88,0.00,7.56,187.04,23.18,9.23,0.00,5.25,0.00,8.09,0.00,0.00,767.93,6.82,7.10,97.60,32.87,6.85,0.00,nd,nd,0.00
NBP0608,S125,20061125,100.0,-76.500,176.855,46,315,0818,4,S125-02,394,4.88,232.81,0.00,0.00,8.29,78.36,9.17,1.23,11.05,221.58,22.94,7.49,0.00,6.64,0.00,11.25,0.00,0.00,852.05,9.53,9.93,134.70,35.37,22.86,0.00,nd,nd,0.00
NBP0608,S125,20061125,80.0,-76.500,176.855,46,315,0818,6,S125-03,394,3.35,182.08,0.00,0.00,7.09,68.73,8.62,1.09,9.80,189.05,20.38,5.01,0.00,6.10,0.00,9.80,0.00,0.00,786.73,9.72,8.60,105.20,36.95,16.85,0.00,nd,nd,0.00
NBP0608,S125,20061125,70.0,-76.500,176.855,46,315,0818,8,S125-04,394,5.54,224.49,0.00,0.00,7.84,81.98,8.63,1.09,9.46,254.37,24.11,7.30,0.00,7.48,0.00,11.48,0.00,0.00,930.11,9.69,9.46,124.71,44.07,9.43,0.00,nd,nd,0.00
NBP0608,S125,20061125,60.0,-76.500,176.855,46,315,0818,10,S125-05,394,8.45,420.07,0.00,0.00,8.78,128.13,14.99,0.00,15.74,460.26,35.79,6.66,0.00,10.57,0.00,22.30,0.00,0.00,1550.34,17.28,14.49,227.63,67.55,11.31,0.00,nd,nd,0.00
NBP0608,S125,20061125,50.0,-76.500,176.855,46,315,0818,12,S125-06,394,15.09,624.37,0.00,0.00,13.46,191.00,19.05,2.67,27.89,722.55,60.44,15.54,0.00,15.28,0.00,31.50,0.00,0.00,2008.47,17.47,18.29,318.51,87.23,12.21,0.00,nd,nd,0.00
NBP0608,S125,20061125,35.0,-76.500,176.855,46,315,0818,14,S125-07,394,16.60,533.10,0.00,0.00,11.86,164.26,15.79,0.00,24.91,644.41,57.81,27.02,0.00,0.00,0.00,31.91,0.00,0.00,1870.95,16.54,20.02,264.88,85.49,16.27,0.00,nd,nd,0.00
NBP0608,S125,20061125,25.0,-76.500,176.855,46,315,0818,16,S125-08,394,10.11,516.74,0.00,0.00,11.56,160.60,15.70,7.40,21.01,613.65,56.82,26.29,0.00,0.00,0.00,28.05,0.00,0.00,2019.14,16.57,19.05,228.80,97.66,13.56,0.00,nd,nd,0.00
NBP0608,S125,20061125,15.0,-76.500,176.855,46,315,0818,18,S125-09,394,14.16,677.65,0.00,0.00,13.22,183.94,17.84,7.61,30.13,840.91,82.17,33.45,0.00,0.00,0.00,35.56,0.00,0.00,2388.98,16.63,24.69,307.08,106.29,14.40,0.00,nd,nd,0.00
NBP0608,S125,20061125,10.0,-76.500,176.855,46,315,0818,20,S125-10,394,12.89,621.16,0.00,0.00,12.35,171.38,16.82,7.43,27.53,815.31,86.25,32.66,0.00,18.78,0.00,33.42,0.00,0.00,2115.20,16.30,19.92,275.41,99.14,11.80,0.00,nd,nd,0.00
NBP0608,S125,20061125,5.0,-76.500,176.855,46,315,0818,22,S125-11,394,16.42,657.81,0.00,0.00,13.19,196.11,19.53,7.82,34.17,959.82,116.11,17.00,0.00,27.05,0.00,38.10,0.00,0.00,2280.09,16.45,23.73,294.25,111.91,34.02,0.00,nd,nd,0.00
NBP0608,S125,20061125,0.0,-76.500,176.855,46,315,0818,24,S125-12,394,12.74,619.11,0.00,0.00,14.10,194.81,19.80,7.46,35.11,989.31,132.50,11.74,0.00,31.03,0.00,38.40,0.00,0.00,2224.82,16.51,20.26,275.77,114.35,12.74,0.00,nd,nd,0.00
NBP0608,S126,20061125,200.0,-76.500,177.430,47,315,1837,6,S126-03,319,0.52,17.77,0.00,0.00,0.39,0.51,0.00,0.00,0.00,4.73,0.00,0.00,0.00,0.00,0.00,1.41,0.00,0.00,8.64,0.00,0.00,8.76,1.01,0.00,0.00,nd,nd,0.00
NBP0608,S126,20061125,150.0,-76.500,177.427,48,315,1948,2,S126-04,318,0.69,17.69,0.00,0.00,1.73,4.99,0.00,0.00,0.00,19.12,1.63,0.00,0.00,0.00,0.00,2.54,0.00,0.00,56.07,3.74,1.04,8.68,2.28,1.23,0.00,nd,nd,0.00
NBP0608,S126,20061125,100.0,-76.500,177.427,48,315,1948,4,S126-05,318,1.71,77.40,0.00,0.00,3.76,31.47,3.24,1.74,3.62,94.63,11.52,2.59,0.00,2.98,0.00,5.87,0.00,0.00,401.82,5.66,4.76,41.95,13.19,2.75,0.00,nd,nd,0.00
NBP0608,S126,20061125,80.0,-76.500,177.427,48,315,1948,6,S126-06,318,3.48,209.85,0.00,0.00,5.91,80.89,5.54,2.53,6.65,229.91,25.86,7.28,0.00,0.00,0.00,10.77,0.00,0.00,881.67,6.19,7.63,116.02,27.79,7.40,0.00,nd,nd,0.00
NBP0608,S126,20061125,70.0,-76.500,177.427,48,315,1948,8,S126-07,318,9.06,623.49,0.00,56.72,14.61,217.27,14.01,6.70,0.00,644.41,66.42,39.91,0.00,0.00,0.00,31.64,0.00,0.00,2685.13,20.02,27.38,335.49,78.52,20.38,0.00,nd,nd,0.00
NBP0608,S126,20061125,59.0,-76.500,177.427,48,315,1948,10,S126-08,318,3.50,159.47,0.00,0.00,5.68,52.24,5.27,2.72,5.89,137.63,14.58,4.62,0.00,0.00,0.00,8.82,0.00,0.00,572.71,8.47,6.23,89.06,24.62,5.75,0.00,nd,nd,0.00
NBP0608,S126,20061125,50.0,-76.500,177.427,48,315,1948,12,S126-09,318,3.97,257.95,0.00,0.00,6.88,92.85,6.40,3.76,0.00,269.27,29.77,19.43,0.00,0.00,0.00,13.83,0.00,0.00,1145.63,8.75,9.74,131.73,38.93,7.80,0.00,nd,nd,0.00
NBP0608,S126,20061125,39.0,-76.500,177.427,48,315,1948,14,S126-10,318,4.82,373.57,0.00,0.00,9.00,143.98,8.86,3.98,0.00,424.72,41.63,8.77,0.00,0.00,0.00,19.77,0.00,0.00,1560.60,9.42,12.98,196.91,53.71,12.17,0.00,nd,nd,0.00
NBP0608,S126,20061125,25.0,-76.500,177.427,48,315,1948,16,S126-11,318,9.63,527.88,0.00,0.00,11.89,180.05,14.61,6.61,18.29,715.95,64.91,23.31,0.00,0.00,0.00,32.27,0.00,0.00,2041.50,16.45,19.56,253.49,72.06,11.77,0.00,nd,nd,0.00
NBP0608,S126,20061125,16.0,-76.500,177.427,48,315,1948,18,S126-12,318,12.29,688.88,0.00,0.00,15.79,220.26,16.48,8.24,21.13,1029.98,114.20,32.06,0.00,22.07,0.00,42.17,0.00,0.00,2485.52,16.91,22.55,325.83,85.55,13.49,0.00,nd,nd,0.00
NBP0608,S126,20061125,12.0,-76.500,177.427,48,315,1948,20,S126-13,318,15.70,631.40,0.00,0.00,15.49,219.71,18.02,7.00,29.07,1084.71,165.62,37.13,0.00,37.74,0.00,43.08,0.00,0.00,2412.17,16.45,25.66,286.97,95.03,12.83,0.00,nd,nd,0.00
NBP0608,S126,20061125,6.0,-76.500,177.427,48,315,1948,22,S126-14,318,13.22,693.68,0.00,0.00,19.08,214.43,21.95,6.82,29.46,1203.38,222.01,24.30,0.00,49.72,0.00,44.95,0.00,0.00,2510.37,16.45,25.54,322.29,104.15,11.95,0.00,nd,nd,0.00
NBP0608,S126,20061125,0.0,-76.500,177.427,48,315,1948,24,S126-15,318,13.28,624.91,0.00,0.00,19.08,217.00,23.34,7.34,31.52,1204.71,244.29,19.32,0.00,69.98,0.00,45.31,0.00,0.00,2460.29,16.09,28.14,287.73,110.46,10.42,0.00,nd,nd,0.00
NBP0608,S127,20061126,150.0,-76.499,178.001,49,315,0046,2,S127-01,341,0.90,43.67,0.00,0.00,2.48,11.09,1.73,0.00,0.00,28.50,2.94,0.00,0.00,0.00,0.00,2.58,0.00,0.00,69.19,4.07,1.58,28.79,3.83,1.18,0.00,nd,nd,0.00
NBP0608,S127,20061126,100.0,-76.499,178.001,49,315,0046,4,S127-02,341,1.27,49.65,0.00,0.00,4.12,26.67,2.51,1.41,3.42,61.23,8.02,0.88,0.00,0.00,0.00,3.63,0.00,0.00,199.82,4.71,3.51,32.06,9.29,2.48,0.00,nd,nd,0.00
NBP0608,S127,20061126,80.0,-76.499,178.001,49,315,0046,6,S127-03,341,2.29,75.10,0.00,0.00,4.28,43.37,3.31,1.98,4.72,85.05,11.66,3.63,0.00,0.00,0.00,4.77,0.00,0.00,340.98,5.78,4.74,42.68,15.65,3.54,0.00,nd,nd,0.00
NBP0608,S127,20061126,63.0,-76.499,178.001,49,315,0046,8,S127-04,341,6.03,206.91,0.00,0.00,5.97,128.04,5.49,2.74,9.08,194.67,30.62,24.24,0.00,6.58,0.00,8.67,0.00,0.00,855.56,6.79,10.14,100.97,33.93,7.16,0.00,nd,nd,0.00
NBP0608,S127,20061126,50.0,-76.499,178.001,49,315,0046,10,S127-05,341,10.73,380.17,0.00,0.00,9.01,233.31,9.30,4.45,16.63,386.84,56.08,26.61,0.00,11.46,0.00,16.54,0.00,0.00,1449.56,9.96,16.66,170.20,54.49,12.23,0.00,nd,nd,0.00
NBP0608,S127,20061126,42.0,-76.499,178.001,49,315,0046,12,S127-06,341,13.99,494.55,0.00,0.00,10.84,305.16,10.61,4.39,18.34,545.04,76.82,36.62,0.00,14.63,0.00,21.37,0.00,0.00,1760.15,10.08,19.03,217.10,62.75,13.80,0.00,nd,nd,0.00
NBP0608,S127,20061126,35.0,-76.499,178.001,49,315,0046,14,S127-07,341,14.88,498.08,0.00,0.00,9.96,294.48,10.55,4.97,20.14,519.50,74.45,55.71,0.00,17.25,0.00,20.47,0.00,0.00,1797.69,9.43,19.25,207.32,68.32,12.11,0.00,nd,nd,0.00
NBP0608,S127,20061126,27.0,-76.499,178.001,49,315,0046,16,S127-08,341,15.20,608.47,0.00,0.00,12.62,379.62,11.62,4.82,19.76,756.92,114.66,74.14,0.00,22.34,0.00,27.92,0.00,0.00,2244.92,10.37,21.71,253.58,75.00,15.88,0.00,nd,nd,0.00
NBP0608,S127,20061126,17.0,-76.499,178.001,49,315,0046,18,S127-09,341,21.28,669.51,0.00,0.00,15.11,419.79,13.78,5.46,23.73,894.45,117.55,82.14,0.00,28.32,0.00,31.71,0.00,0.00,2404.89,10.23,25.04,279.83,82.57,15.65,0.00,nd,nd,0.00
NBP0608,S127,20061126,13.0,-76.499,178.001,49,315,0046,20,S127-10,341,25.57,817.54,0.00,0.00,18.42,479.61,18.60,7.67,30.16,1197.10,136.30,81.78,0.00,35.20,0.00,43.08,0.00,0.00,2758.22,19.53,35.11,353.21,93.25,14.67,0.00,nd,nd,0.00
NBP0608,S127,20061126,6.0,-76.499,178.001,49,315,0046,22,S127-11,341,21.40,933.86,0.00,0.00,26.38,468.68,26.87,8.48,31.64,1620.86,348.26,58.66,0.00,78.76,0.00,54.25,0.00,0.00,3241.81,20.08,49.06,407.46,89.66,19.56,0.00,nd,nd,0.00
NBP0608,S127,20061126,0.0,-76.499,178.001,49,315,0046,24,S127-12,341,25.78,919.18,0.00,0.00,25.78,511.15,26.20,8.82,31.12,1677.62,317.43,59.02,0.00,65.51,0.00,57.00,0.00,0.00,3302.16,18.66,46.43,411.17,87.91,17.36,0.00,nd,nd,0.00
NBP0608,S128,20061126,150.0,-76.500,-178.614,51,315,0540,2,S128-01,643,5.99,229.06,0.00,0.00,6.34,136.14,6.90,3.56,9.95,169.90,34.11,17.06,0.00,0.00,0.00,8.80,0.00,0.00,847.80,8.88,11.06,109.95,28.06,7.67,0.00,nd,nd,0.00
NBP0608,S128,20061126,100.0,-76.500,-178.614,51,315,0540,4,S128-02,643,7.15,315.55,0.00,0.00,9.84,182.01,8.80,4.41,13.52,250.72,48.62,26.81,0.00,0.00,0.00,10.96,0.00,0.00,1210.49,10.52,16.12,160.42,39.14,12.03,0.00,nd,nd,0.00
NBP0608,S128,20061126,70.0,-76.500,-178.614,51,315,0540,8,S128-04,643,9.81,464.21,0.00,0.00,12.88,313.12,9.28,4.78,17.00,436.21,69.19,58.94,0.00,12.41,0.00,19.76,0.00,0.00,1918.43,10.26,21.27,195.97,56.60,18.42,0.00,nd,nd,0.00
NBP0608,S128,20061126,60.0,-76.500,-178.614,51,315,0540,10,S128-05,643,11.97,626.05,0.00,0.00,13.46,520.12,10.28,5.34,19.41,592.82,97.66,72.39,0.00,15.77,0.00,24.78,0.00,0.00,2384.85,11.12,27.61,247.73,67.50,32.69,0.00,nd,nd,0.00
NBP0608,S128,20061126,53.0,-76.500,-178.614,51,315,0540,12,S128-06,643,14.20,745.12,0.00,0.00,14.73,654.60,11.26,4.51,22.10,656.29,114.40,81.95,0.00,16.65,0.00,27.14,0.00,0.00,2610.28,11.00,29.93,280.68,73.46,33.95,0.00,nd,nd,0.00
NBP0608,S128,20061126,36.0,-76.500,-178.614,51,315,0540,14,S128-07,643,22.14,1019.49,0.00,0.00,23.59,893.95,13.74,5.83,29.55,1394.13,217.16,173.19,0.00,30.28,0.00,51.32,0.00,0.00,3666.75,12.92,45.07,425.54,76.63,38.04,0.00,nd,nd,0.00
NBP0608,S128,20061126,23.0,-76.500,-178.614,51,315,0540,16,S128-08,643,35.20,1362.60,0.00,0.00,30.64,1107.11,21.34,6.91,35.35,1971.80,355.53,192.24,0.00,54.13,0.00,66.35,0.00,0.00,4290.26,21.07,61.68,514.99,69.13,50.90,0.00,nd,nd,0.00
NBP0608,S128,20061126,15.0,-76.500,-178.614,51,315,0540,18,S128-09,643,35.17,1152.88,0.00,0.00,29.34,883.95,18.81,6.70,40.00,1827.29,447.09,145.30,0.00,73.33,0.00,58.78,0.00,0.00,3881.03,22.64,65.48,408.91,52.17,53.07,0.00,nd,nd,0.00
NBP0608,S128,20061126,11.0,-76.500,-178.614,51,315,0540,20,S128-10,643,36.33,1035.05,0.00,0.00,27.82,786.88,14.69,3.95,33.27,1634.93,425.39,151.44,0.00,72.15,0.00,47.80,0.00,0.00,3282.67,14.70,58.10,373.65,43.55,64.26,0.00,nd,nd,0.00
NBP0608,S128,20061126,5.0,-76.500,-178.614,51,315,0540,22,S128-11,643,28.15,777.19,0.00,0.00,20.05,543.89,13.71,3.64,23.20,1071.34,433.22,96.03,0.00,82.87,0.00,32.85,0.00,0.00,2515.46,11.02,52.41,283.02,36.60,44.91,0.00,nd,nd,0.00
NBP0608,S129,20061126,150.0,-76.836,178.002,52,315,0908,2,S129-01,671,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.62,0.00,0.00,0.00,0.00,0.00,0.00,nd,nd,0.00
NBP0608,S129,20061126,100.0,-76.836,178.002,52,315,0908,4,S129-02,671,0.00,0.80,0.00,0.00,0.00,0.99,0.00,0.00,0.00,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.52,0.00,0.00,0.39,0.00,0.00,0.00,nd,nd,0.00
NBP0608,S129,20061126,80.0,-76.836,178.002,52,315,0908,6,S129-03,671,0.00,0.99,0.00,0.00,0.50,1.71,0.00,0.00,0.00,2.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.93,0.00,0.00,0.82,0.00,0.00,0.00,nd,nd,0.00
NBP0608,S129,20061126,70.0,-76.836,178.002,52,315,0908,8,S129-04,671,0.00,1.74,0.00,0.00,1.90,3.84,0.00,0.00,0.00,6.88,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.32,0.00,0.00,2.03,0.00,0.00,0.00,nd,nd,0.00
NBP0608,S129,20061126,60.0,-76.836,178.002,52,315,0908,10,S129-05,671,1.20,5.24,0.00,0.00,4.18,16.89,0.00,0.00,0.00,14.96,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.05,0.00,1.67,5.07,8.39,0.72,0.85,nd,nd,0.00
NBP0608,S129,20061126,50.0,-76.836,178.002,52,315,0908,12,S129-06,671,5.64,48.55,0.00,0.00,7.22,178.86,2.53,2.65,0.00,44.06,24.22,2.95,0.00,0.00,0.00,1.30,0.00,0.00,694.80,1.64,15.34,28.62,29.55,27.00,25.09,nd,nd,0.00
NBP0608,S129,20061126,35.0,-76.836,178.002,52,315,0908,14,S129-07,671,8.88,80.15,0.00,0.00,7.00,258.79,3.33,3.28,0.97,68.33,37.47,5.79,0.00,1.72,0.00,1.88,0.00,0.00,1022.36,1.74,22.68,39.95,36.21,42.88,37.30,nd,nd,0.00
NBP0608,S129,20061126,25.0,-76.836,178.002,52,315,0908,16,S129-08,671,14.33,152.97,0.00,2.53,10.33,337.90,4.32,3.26,1.71,256.88,70.28,10.23,3.50,4.42,0.00,6.35,0.00,0.00,1514.78,4.47,30.09,83.53,39.13,87.01,63.16,nd,nd,0.00
NBP0608,S129,20061126,15.0,-76.836,178.002,52,315,0908,18,S129-09,671,12.98,137.36,0.00,2.36,10.16,257.01,4.03,2.20,2.39,275.71,117.21,11.68,6.46,15.71,0.00,6.44,0.00,0.00,1448.83,3.01,35.76,73.18,30.93,65.72,62.90,nd,nd,0.00
NBP0608,S129,20061126,10.0,-76.836,178.002,52,315,0908,20,S129-10,671,13.27,139.99,0.00,3.18,10.54,232.69,4.42,1.98,2.49,279.78,138.98,9.75,7.19,16.87,0.00,6.51,0.00,0.00,1410.71,2.65,38.02,78.51,29.55,58.99,61.16,nd,nd,0.00
NBP0608,S129,20061126,5.0,-76.836,178.002,52,315,0908,22,S129-11,671,13.73,157.27,0.00,1.96,11.48,217.53,4.54,2.12,3.50,299.95,167.80,8.76,8.35,21.26,1.78,7.98,0.00,0.00,1424.23,2.87,39.04,90.21,28.15,71.61,67.87,nd,nd,0.00
NBP0608,S129,20061126,0.0,-76.836,178.002,52,315,0908,24,S129-12,671,15.13,168.60,0.00,1.71,11.08,235.08,4.35,1.86,3.16,304.71,171.13,11.65,8.33,24.52,1.83,8.18,0.00,0.00,1456.84,3.62,38.99,95.69,29.14,71.24,70.38,nd,nd,0.00
NBP0608,S130,20061126,200.0,-77.167,178.008,53,315,1839,10,S130-05,774,1.83,27.61,0.00,0.00,2.90,1.83,0.00,0.00,0.00,10.82,1.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00,39.31,0.00,0.64,19.76,4.46,0.26,0.00,nd,nd,0.00
NBP0608,S130,20061126,125.0,-77.167,178.008,53,315,1839,14,S130-07,774,3.19,45.17,0.00,0.00,6.08,45.41,1.90,1.17,0.00,107.59,18.28,0.94,1.14,0.64,0.00,3.15,0.00,0.00,755.64,2.68,10.93,37.31,19.98,16.92,31.35,nd,nd,0.00
NBP0608,S130,20061126,110.0,-77.167,178.008,53,315,1839,16,S130-08,774,1.08,21.24,0.00,0.00,0.54,3.06,0.00,0.00,0.00,7.40,0.55,0.00,0.00,0.00,0.00,0.49,0.00,0.00,40.44,0.00,0.00,20.69,4.46,0.00,0.16,nd,nd,0.00
NBP0608,S130,20061126,150.0,-77.167,178.008,54,315,2010,2,S130-09,774,5.48,103.51,0.00,0.00,9.68,95.31,3.42,1.83,0.00,197.14,32.94,2.53,1.86,1.74,0.00,6.76,0.00,0.00,1377.46,3.47,18.21,90.75,30.89,19.20,55.09,nd,nd,0.00
NBP0608,S130,20061126,100.0,-77.167,178.008,54,315,2010,4,S130-10,774,2.35,40.50,0.00,0.00,3.07,36.90,0.98,0.47,0.00,58.43,12.08,0.00,0.00,0.10,0.00,2.35,0.00,0.00,398.54,1.86,6.74,37.83,9.78,12.51,17.21,nd,nd,0.00
NBP0608,S130,20061126,80.0,-77.167,178.008,54,315,2010,6,S130-11,774,3.03,49.92,0.00,0.00,6.60,94.60,2.52,1.05,0.00,150.55,29.04,3.46,0.00,0.00,0.00,5.58,0.00,0.00,1116.51,2.90,16.61,32.96,24.56,23.51,42.80,nd,nd,0.00
NBP0608,S130,20061126,70.0,-77.167,178.008,54,315,2010,8,S130-12,774,8.93,149.44,0.00,0.00,11.02,157.43,4.53,1.91,0.00,295.58,52.31,6.68,0.00,6.15,0.00,9.94,0.00,0.00,1760.85,3.57,25.11,119.96,33.44,50.84,71.78,nd,nd,0.00
NBP0608,S130,20061126,60.0,-77.167,178.008,54,315,2010,10,S130-13,774,11.43,163.88,0.00,0.00,11.12,165.49,4.12,1.76,0.00,340.49,57.78,7.33,0.00,5.81,0.00,11.27,0.00,0.00,1823.36,2.97,27.15,128.75,34.55,53.73,81.36,nd,nd,0.00
NBP0608,S130,20061126,50.0,-77.167,178.008,54,315,2010,12,S130-14,774,15.05,244.84,0.00,0.00,13.29,199.49,5.74,2.27,0.00,431.01,71.88,10.09,0.00,7.24,0.00,14.69,0.00,0.00,2266.49,3.38,30.40,188.03,40.82,68.21,99.65,nd,nd,0.00
NBP0608,S130,20061126,40.0,-77.167,178.008,54,315,2010,14,S130-15,774,12.23,174.46,0.00,0.00,11.85,187.81,5.35,2.12,0.00,374.70,64.27,13.41,0.00,8.85,0.00,12.62,0.00,0.00,2041.86,3.04,28.23,122.61,38.65,55.16,91.03,nd,nd,0.00
NBP0608,S130,20061126,26.0,-77.167,178.008,54,315,2010,16,S130-16,774,13.99,204.62,0.00,0.00,12.74,191.12,5.81,2.41,0.00,405.94,67.32,14.06,1.40,6.59,0.00,13.95,0.00,0.00,2169.41,3.07,28.56,148.77,40.46,60.78,95.74,nd,nd,0.00
NBP0608,S130,20061126,17.0,-77.167,178.008,54,315,2010,18,S130-17,774,16.79,285.21,0.00,0.00,16.92,231.19,7.43,2.84,0.03,573.87,101.05,19.38,0.00,13.82,0.00,19.08,0.00,0.00,2668.19,3.31,35.20,207.88,47.22,62.39,110.46,nd,nd,0.00
NBP0608,S130,20061126,12.0,-77.167,178.008,54,315,2010,20,S130-18,774,15.47,228.12,0.00,0.00,16.34,197.55,7.62,2.77,0.55,632.77,116.53,16.21,0.00,15.51,0.00,18.97,0.00,0.00,2423.88,2.63,35.32,174.06,42.56,51.80,97.28,nd,nd,0.00
NBP0608,S130,20061126,6.0,-77.167,178.008,54,315,2010,22,S130-19,774,30.19,431.25,0.00,0.00,30.69,316.94,12.91,5.02,4.08,1191.64,278.02,33.75,0.00,46.01,0.00,32.60,0.00,0.00,3677.83,6.40,57.38,344.45,61.26,82.27,155.23,nd,nd,0.00
NBP0608,S130,20061126,0.0,-77.167,178.008,54,315,2010,24,S130-20,774,22.65,339.60,0.00,0.00,24.76,232.28,9.96,3.77,2.27,990.19,222.07,23.19,0.00,35.85,2.15,28.78,0.00,0.00,3026.33,10.67,48.26,275.61,52.87,68.79,125.97,nd,nd,0.00
NBP0608,S131,20061127,150.0,-77.499,178.017,55,315,0249,2,S131-01,674,6.96,157.43,0.00,0.00,7.57,15.55,0.67,0.65,0.00,44.55,7.80,0.00,0.00,0.00,0.00,1.50,0.00,0.00,223.58,0.00,3.86,152.84,12.45,8.48,8.63,nd,nd,0.00
NBP0608,S131,20061127,100.0,-77.499,178.017,55,315,0249,4,S131-02,674,3.96,64.63,0.00,1.22,8.59,34.87,1.85,1.44,0.00,91.04,14.97,0.74,1.04,0.00,0.00,2.62,0.00,0.00,519.90,2.52,9.63,161.22,20.76,16.94,21.70,nd,nd,0.00
NBP0608,S131,20061127,90.0,-77.499,178.017,55,315,0249,6,S131-03,674,3.45,9.20,0.00,0.00,12.57,52.84,3.66,2.59,0.00,134.90,21.78,1.52,1.85,0.00,0.00,3.86,0.00,0.00,805.53,0.00,11.22,5.63,35.54,18.00,30.28,nd,nd,0.00
NBP0608,S131,20061127,75.0,-77.499,178.017,55,315,0249,8,S131-04,674,3.84,41.17,0.00,0.00,7.98,42.70,2.08,1.50,0.00,91.43,16.29,1.50,1.46,0.00,0.00,2.66,0.00,0.00,564.99,2.64,10.27,39.01,24.90,19.32,25.69,nd,nd,0.00
NBP0608,S131,20061127,65.0,-77.499,178.017,55,315,0249,10,S131-05,674,2.80,32.44,0.00,0.00,8.59,39.96,1.95,1.60,0.00,92.58,16.85,1.25,1.39,0.00,0.00,2.57,0.00,0.00,574.68,3.08,11.06,30.71,24.79,18.50,26.63,nd,nd,0.00
NBP0608,S131,20061127,50.0,-77.499,178.017,55,315,0249,12,S131-06,674,3.79,39.83,0.00,0.00,10.67,49.85,2.64,2.36,0.00,127.22,20.52,2.41,1.48,0.00,0.00,3.49,0.00,0.00,782.40,3.24,13.12,37.37,33.71,20.60,32.98,nd,nd,0.00
NBP0608,S131,20061127,44.0,-77.499,178.017,55,315,0249,14,S131-07,674,4.19,52.16,0.00,0.00,9.72,46.30,2.52,2.36,0.00,113.69,18.14,1.92,1.23,0.05,0.00,3.19,0.00,0.00,738.48,2.75,11.92,49.52,33.30,18.29,34.29,nd,nd,0.00
NBP0608,S131,20061127,28.0,-77.499,178.017,55,315,0249,16,S131-08,674,5.02,66.16,0.00,0.00,10.30,58.87,3.66,2.92,0.00,114.24,19.79,2.48,1.43,0.48,0.00,3.35,0.00,0.00,803.14,2.96,13.07,59.21,41.21,21.64,38.20,nd,nd,0.00
NBP0608,S131,20061127,18.0,-77.499,178.017,55,315,0249,18,S131-09,674,9.00,110.31,0.00,0.00,11.43,88.63,5.05,3.15,0.00,252.39,46.88,5.42,2.71,5.25,0.00,7.80,0.00,0.00,1187.22,1.44,15.50,87.01,46.74,36.71,51.53,nd,nd,0.00
NBP0608,S131,20061127,13.0,-77.499,178.017,55,315,0249,20,S131-10,674,12.49,147.06,0.00,0.00,13.88,146.30,6.22,3.22,0.51,391.03,89.71,10.85,0.00,13.56,0.00,11.29,0.00,0.00,1617.13,2.01,23.12,108.37,50.28,43.97,69.19,nd,nd,0.00
NBP0608,S131,20061127,7.0,-77.499,178.017,55,315,0249,22,S131-11,674,15.06,208.71,0.00,0.00,16.03,181.72,7.54,3.79,1.67,508.26,117.81,14.18,0.00,18.72,2.27,15.57,0.00,0.00,1945.03,2.29,29.25,162.12,53.22,49.36,78.88,nd,nd,0.00
NBP0608,S131,20061127,0.0,-77.499,178.017,55,315,0249,24,S131-12,674,17.10,263.04,0.00,0.00,19.83,219.07,8.89,3.66,2.06,685.70,164.74,18.72,0.00,22.68,2.11,20.09,0.00,0.00,2447.14,3.17,37.46,198.68,56.48,62.68,101.33,nd,nd,0.00
