date,time,lat,lon,temp,sal,fluor,sample,mg_dvp_a5,chl_c2,chl_c1,peridinin,fucox_but,fucox,neox,prasinox,violax,fucox_hex,diadinox,cis_fucox,allox,diatox,monad,zeax,lutein,crocox,chl_a2,chl_a_tot,carotene_a,carotene_b,chl_c3,chl_b,chl_c_MVP,chlide,p_phorbide,p_phytin
20060122,1415,-74.9967,167.3971,1.708,34.23,25.380,U424,18.97,682.74,0.00,171.74,14.86,1463.60,9.92,5.71,14.08,40.76,460.67,124.52,3.56,81.03,5.22,3.78,0.00,10.97,0.00,1443.02,0.00,38.60,94.47,15.23,5.42,36.35,297.51,212.63
20060122,1440,-74.0788,167.3662,2.155,34.14,20.780,U425,0.00,635.13,0.00,100.51,5.81,1124.33,10.31,6.60,12.84,51.00,410.45,67.67,2.93,60.65,5.07,4.37,0.00,10.76,0.00,1132.23,0.00,35.95,122.08,10.73,6.33,41.01,245.75,155.25
20060122,1505,-75.1569,167.3409,2.105,34.20,22.400,U426,11.94,703.17,0.00,66.08,10.28,1426.75,11.48,5.61,17.84,47.02,449.11,78.81,5.67,69.48,7.44,5.54,0.00,12.37,0.00,1606.47,0.00,48.94,124.57,16.66,7.20,9.55,212.13,346.21
20060122,1530,-75.2388,167.3097,2.241,34.09,16.030,U427,0.00,525.84,0.00,122.16,11.77,704.94,8.61,5.75,7.85,36.01,270.89,41.42,2.56,29.75,2.08,0.00,0.00,0.00,0.00,654.29,0.00,24.30,94.92,0.00,4.68,30.95,236.32,53.99
20060122,1555,-75.3162,167.2825,2.217,34.07,17.460,U428,0.00,479.81,0.00,106.38,18.05,709.50,10.30,6.57,8.56,64.09,340.57,42.28,3.58,34.53,2.80,0.00,0.00,0.00,0.00,703.20,0.00,31.20,103.30,12.16,7.75,0.00,213.49,71.66
20060122,1615,-75.3817,167.2565,2.010,34.10,19.980,U429,0.00,565.12,0.00,93.81,15.33,930.78,11.00,5.43,11.21,62.98,415.38,63.82,5.29,61.82,3.18,5.07,0.00,9.06,0.00,1002.05,0.00,35.14,139.92,16.55,8.65,73.63,191.61,157.01
20060122,1640,-75.4630,167.2202,1.913,34.16,16.810,U430,0.00,436.56,0.00,92.98,9.42,676.59,10.17,5.76,10.42,45.91,326.19,41.61,3.58,52.97,2.41,4.18,6.72,8.71,0.00,719.98,0.00,24.39,97.09,10.87,5.91,38.42,160.29,92.94
20060122,1706,-75.5465,167.1818,1.983,33.74,27.130,U431,0.00,750.87,0.00,115.27,14.19,1329.71,12.88,6.37,15.13,34.37,513.70,113.24,2.06,78.97,4.29,4.63,0.00,16.65,0.00,1319.23,0.00,47.22,130.53,0.00,4.44,22.35,291.99,225.34
20060122,1731,-75.6237,167.1456,2.536,33.95,17.440,U432,0.00,486.41,0.00,82.62,15.46,829.69,9.43,6.90,11.43,29.67,370.96,56.57,2.88,58.00,2.97,5.25,0.00,0.00,0.00,777.68,0.00,33.41,141.36,0.00,4.60,15.53,191.92,158.65
20060122,1755,-75.6985,167.1167,2.827,33.95,23.330,U433,0.00,570.61,0.00,80.93,16.54,923.86,10.93,7.10,12.29,24.27,374.52,68.03,1.90,61.08,3.23,4.93,0.00,0.00,0.00,939.14,0.00,29.18,115.09,0.00,3.68,20.33,195.19,165.36
20060122,1820,-75.7777,167.0858,2.808,33.95,22.230,U434,0.00,618.98,0.00,80.21,33.53,1002.08,10.92,6.98,11.23,20.18,353.69,91.86,0.00,41.44,3.77,5.02,0.00,0.00,0.00,1016.63,0.00,28.22,123.62,0.00,3.42,33.51,214.24,192.96
20060122,1842,-75.8495,167.0557,2.840,33.95,20.450,U435,0.00,626.53,0.00,59.32,18.74,1071.70,8.79,9.07,12.04,21.00,413.58,76.05,2.20,43.51,3.32,5.29,0.00,0.00,0.00,1134.51,0.00,36.51,122.40,0.00,3.82,21.64,202.96,151.82
20060122,1910,-75.9359,167.0234,3.254,33.79,25.180,U436,0.00,867.97,0.00,96.25,39.73,1802.55,10.52,6.31,26.19,11.68,671.79,150.62,2.36,132.51,5.40,6.47,0.00,23.07,0.00,1849.47,0.00,70.55,120.84,0.00,0.00,24.51,325.49,204.06
20060122,1935,-75.9997,166.9990,3.320,33.86,28.220,U437,12.39,1028.94,0.00,121.29,56.27,2043.19,11.95,7.60,26.67,18.92,749.70,197.60,2.90,94.65,7.73,7.34,11.50,19.18,0.00,2134.40,0.00,73.81,162.66,0.00,0.00,81.78,306.32,241.16
20060122,2252,-75.9545,166.7257,3.264,33.78,21.140,U438,0.00,827.86,0.00,502.99,26.03,793.83,11.48,6.55,0.00,11.24,324.43,95.78,1.55,63.78,6.11,3.33,0.00,8.07,0.00,489.54,0.00,45.24,135.79,0.00,0.00,0.00,726.93,114.30
20060122,2315,-75.9147,166.4784,2.887,33.69,22.440,U439,0.00,673.71,0.00,305.83,14.31,632.14,9.85,5.84,7.04,4.11,219.96,35.71,0.99,45.33,2.09,0.00,0.00,9.37,0.00,424.23,0.00,36.71,55.35,0.00,0.00,0.00,403.34,90.01
20060122,2340,-75.8678,166.2024,2.631,33.46,10.150,U440,0.00,411.99,0.00,290.33,7.43,302.27,10.94,5.86,6.46,0.00,187.43,14.79,0.79,50.79,1.99,0.00,0.00,0.00,0.00,178.46,0.00,33.98,31.25,0.00,0.00,0.00,420.42,61.52
20060123,0005,-75.8194,165.9129,2.634,33.35,21.120,U441,0.00,725.39,0.00,333.20,15.53,1028.86,12.38,5.99,13.23,5.86,365.72,80.00,1.77,117.17,4.46,0.00,0.00,13.88,0.00,816.87,0.00,52.38,105.63,0.00,0.00,0.00,590.62,122.82
20060123,0030,-75.7813,165.6840,1.912,33.44,24.680,U442,0.00,850.10,0.00,332.99,10.81,1017.03,12.77,6.88,11.69,6.29,339.36,127.71,18.73,103.56,4.91,0.00,0.00,13.41,0.00,965.61,16.34,45.37,97.64,0.00,0.00,0.00,641.50,125.99
20060123,0055,-75.7440,165.4578,0.516,33.39,19.460,U443,0.00,644.44,0.00,136.22,7.60,816.67,12.99,6.15,11.88,7.91,280.40,65.26,7.98,87.20,3.23,0.00,0.00,10.95,0.00,907.59,0.00,52.14,60.28,0.00,2.49,0.00,538.24,162.11
20060123,0120,-75.7345,165.3509,-0.880,34.50,3.168,U444,0.00,100.82,0.00,0.00,1.79,47.32,0.00,3.65,0.00,3.80,20.04,0.00,5.43,9.36,0.00,0.00,0.00,0.00,0.00,90.70,0.00,0.00,54.46,0.00,2.73,0.00,6.23,0.00
20060123,0145,-75.7773,165.4577,1.334,33.42,16.670,U445,0.00,778.17,0.00,181.05,6.60,1012.35,13.08,5.89,28.20,6.23,365.14,119.21,7.03,114.58,4.02,0.00,0.00,13.83,0.00,965.70,0.00,55.30,0.00,0.00,2.19,0.00,642.08,207.91
20060123,0210,-75.8403,165.6398,1.569,32.81,11.400,U446,0.00,580.68,0.00,240.13,7.62,634.48,12.38,6.23,19.47,4.34,275.29,51.83,0.93,121.39,2.89,0.00,0.00,0.00,0.00,317.10,0.00,36.78,22.89,0.00,0.00,0.00,491.13,74.04
20060123,0430,-75.9611,166.0923,2.596,33.13,9.139,U447,0.00,518.63,0.00,191.67,10.38,766.99,7.93,5.57,11.51,3.90,237.33,57.67,0.00,162.47,2.17,0.00,0.00,0.00,0.00,495.95,0.00,40.44,64.16,0.00,0.00,0.00,404.43,93.38
20060123,0455,-76.0293,166.0775,2.639,33.15,8.103,U448,0.00,449.61,0.00,195.59,5.11,760.44,7.59,5.27,10.82,4.57,283.76,49.42,0.96,165.18,3.12,3.48,0.00,0.00,0.00,507.67,0.00,34.77,44.94,0.00,0.00,0.00,369.34,91.02
20060123,0520,-76.0965,166.2547,2.584,33.14,12.890,U449,0.00,588.74,0.00,403.60,12.53,660.69,13.50,6.28,12.47,6.02,380.40,51.30,0.80,108.85,4.00,0.00,0.00,10.54,0.00,601.55,0.00,54.89,49.82,0.00,0.00,32.37,485.07,82.82
20060123,0545,-76.1574,166.4622,3.088,33.60,14.370,U450,0.00,816.57,0.00,460.84,22.11,916.64,14.03,7.14,0.00,8.78,328.29,83.12,0.00,153.47,4.25,0.00,7.39,10.65,0.00,652.80,0.00,47.34,53.57,0.00,0.00,0.00,499.06,132.65
20060123,0610,-76.2185,166.5547,2.797,33.65,14.230,U451,0.00,629.26,0.00,329.27,18.69,684.97,12.98,7.18,11.96,5.29,293.48,58.34,1.10,115.57,3.20,0.00,0.00,0.00,0.00,399.78,0.00,41.65,97.96,0.00,0.00,0.00,607.07,113.92
20060123,0635,-76.2477,166.6810,2.968,33.51,13.050,U452,0.00,672.60,0.00,379.75,13.95,731.82,14.05,8.19,13.94,7.15,323.20,62.57,1.15,140.82,3.82,3.20,0.00,9.83,0.00,453.70,0.00,47.82,91.60,0.00,0.00,0.00,484.08,124.52
20060123,0900,-76.2505,167.5384,1.256,34.25,14.490,U453,0.00,456.48,0.00,155.82,18.62,662.31,13.43,5.83,9.31,31.53,371.62,53.45,0.00,108.96,2.53,4.41,0.00,0.00,0.00,728.48,0.00,31.83,191.25,0.00,8.12,0.00,132.47,49.56
20060123,1000,-76.2756,168.3128,1.691,34.20,10.400,U454,0.00,419.74,0.00,39.20,27.35,501.36,11.73,10.32,8.25,19.24,197.17,22.76,6.26,52.91,1.71,5.86,0.00,0.00,0.00,580.61,0.00,20.94,94.86,0.00,4.88,35.11,109.00,32.28
20060123,1058,-76.3331,168.1559,1.382,34.38,16.550,U455,13.25,691.46,0.00,148.90,61.29,943.95,15.53,6.97,14.58,79.30,449.40,74.35,5.11,71.38,3.64,5.37,0.00,0.00,0.00,1120.45,0.00,41.87,199.65,0.00,21.61,61.18,290.32,69.61
20060123,1158,-76.3342,167.3656,2.836,34.37,14.220,U456,14.54,1042.96,0.00,116.89,86.05,1865.44,23.05,6.07,24.19,46.46,828.55,197.19,4.43,125.00,7.34,6.39,0.00,14.97,0.00,2050.76,0.00,67.09,221.94,0.00,5.92,46.21,384.50,378.60
20060123,1256,-76.4183,167.1146,1.485,33.25,52.760,U457,0.00,1135.44,0.00,867.00,27.25,1228.91,44.84,8.18,23.97,14.90,829.30,141.74,5.33,148.46,8.31,3.71,0.00,17.23,0.00,613.76,0.00,76.69,136.21,0.00,0.00,0.00,1229.90,120.18
20060123,1358,-76.4153,167.9184,1.008,34.40,15.410,U458,11.96,596.21,0.00,206.79,20.50,677.26,20.99,7.08,8.10,77.69,307.38,47.03,3.26,68.43,2.52,3.13,8.15,0.00,0.00,707.67,0.00,25.66,185.76,0.00,14.05,33.14,228.95,52.86
20060123,1457,-76.4619,168.5003,1.158,34.44,20.030,U459,0.00,622.59,0.00,190.34,22.35,773.52,12.65,7.34,9.55,63.60,322.78,57.46,3.85,56.62,2.70,4.31,7.74,0.00,0.00,843.98,0.00,28.86,173.80,0.00,13.44,44.44,246.44,64.32
20060123,1602,-76.5003,167.7754,0.606,34.40,10.790,U460,0.00,458.16,0.00,42.21,10.19,697.42,9.32,5.03,4.51,101.95,212.94,95.32,0.00,38.94,5.98,2.67,6.14,0.00,0.00,1088.03,0.00,18.61,193.97,0.00,20.70,40.49,74.29,68.81
20060123,1658,-76.5004,167.0473,2.640,33.86,28.940,U461,0.00,1279.49,0.00,840.66,76.93,1969.68,36.91,28.29,21.04,22.20,774.12,194.08,0.00,115.51,9.25,5.67,0.00,18.01,0.00,1435.42,0.00,76.74,179.49,0.00,0.00,0.00,870.80,217.75
20060123,1804,-76.5521,166.8846,1.096,33.61,23.660,U462,0.00,1067.27,0.00,105.34,88.97,1944.45,32.88,5.93,21.14,100.81,825.55,187.05,0.00,187.69,9.29,5.86,7.98,16.00,0.00,1950.24,0.00,64.40,264.31,0.00,13.96,24.72,423.49,0.00
20060123,1905,-76.5836,167.6013,0.701,34.37,7.123,U463,0.00,453.53,0.00,145.36,6.10,514.26,11.13,7.27,9.33,59.42,233.22,44.58,0.00,109.49,5.71,4.63,0.00,0.00,0.00,683.61,0.00,28.80,137.84,0.00,12.36,76.18,138.69,61.98
20060123,2007,-76.5836,168.2522,0.587,34.40,6.669,U464,0.00,685.36,0.00,125.23,21.18,1018.85,12.52,7.40,0.00,149.64,335.64,133.69,0.00,124.48,8.51,4.60,9.55,0.00,0.00,1398.79,0.00,38.72,304.58,0.00,33.63,18.86,176.59,130.78
20060123,2200,-76.6678,167.7834,0.847,34.36,6.564,U465,0.00,523.99,0.00,143.60,14.24,597.39,10.94,5.78,0.00,95.34,206.08,41.69,0.00,126.45,3.58,2.80,6.94,9.04,0.00,734.07,0.00,27.12,186.43,0.00,19.25,0.00,147.35,70.31
20060123,2300,-76.6872,167.3507,2.355,34.10,18.800,U466,0.00,1688.11,0.00,653.30,216.98,1887.08,58.90,15.69,16.11,107.22,702.20,193.48,8.70,279.43,9.30,4.85,0.00,15.07,0.00,1716.13,0.00,85.95,393.79,0.00,14.47,0.00,1004.57,205.63
20060124,0000,-76.7514,167.7563,1.263,34.10,6.297,U467,0.00,580.40,0.00,210.03,40.59,588.66,11.80,4.92,0.00,124.89,269.93,82.00,0.00,295.31,5.13,3.90,6.99,11.55,0.00,619.73,0.00,39.16,202.28,0.00,21.48,0.00,304.51,67.35
20060124,0100,-76.7548,168.4940,1.365,34.09,5.072,U468,0.00,431.01,0.00,129.82,14.93,584.49,8.69,4.80,8.89,44.60,103.53,64.97,0.00,161.14,3.26,9.58,5.93,0.00,0.00,705.07,0.00,19.98,214.89,0.00,11.46,13.04,95.66,55.42
20060124,0300,-76.9268,168.6473,0.269,34.33,3.822,U469,0.00,271.75,0.00,54.27,9.63,387.40,8.22,5.05,6.57,43.01,130.07,18.93,3.10,117.65,3.11,3.79,5.71,0.00,0.00,544.11,0.00,15.74,122.97,0.00,7.88,0.00,49.89,44.77
20060124,0400,-76.9200,169.4378,nd,nd,nd,U470,0.00,259.84,0.00,37.08,8.42,402.92,6.67,5.22,5.70,41.55,95.26,20.97,2.95,122.53,2.08,4.92,5.56,0.00,0.00,550.33,0.00,10.90,96.48,0.00,7.58,0.00,55.86,87.64
