AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified,original
109834.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109834,Gymnodinium uberrimum,"(G.J.Allman) Kofoid & Swezy, 1921",accepted,,220.0,Species,109834.0,Gymnodinium uberrimum,"(G.J.Allman) Kofoid & Swezy, 1921",109475.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gymnodinium uberrimum (G.J.Allman) Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109834 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109834,1.0,0.0,1.0,,,exact,2015-06-26T12:00:51.270Z,Gymnodinium uberrimum
109835.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109835,Gymnodinium variabile,"E.C.Herdman, 1924",accepted,,220.0,Species,109835.0,Gymnodinium variabile,"E.C.Herdman, 1924",109475.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gymnodinium variabile E.C.Herdman, 1924. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109835 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109835,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z,Gymnodinium variabile
576265.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=576265,Gymnodinium wulffii,"J.Schiller, 1933",accepted,,220.0,Species,576265.0,Gymnodinium wulffii,"J.Schiller, 1933",109475.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gymnodinium wulffii J.Schiller, 1933. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=576265 on 2022-11-23",urn:lsid:marinespecies.org:taxname:576265,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Gymnodinium wulffii
109843.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109843,Gyrodinium britannicum,"Kofoid & Swezy, 1921",accepted,,220.0,Species,109843.0,Gyrodinium britannicum,"Kofoid & Swezy, 1921",109476.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium britannicum Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109843 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109843,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Gyrodinium britannicum
109856.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109856,Gyrodinium fusiforme,"Kofoid & Swezy, 1921",accepted,,220.0,Species,109856.0,Gyrodinium fusiforme,"Kofoid & Swezy, 1921",109476.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium fusiforme Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109856 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109856,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Gyrodinium fusiforme
232943.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232943,Gyrodinium fusus,"(Meunier) Akselman, 1985",accepted,,220.0,Species,232943.0,Gyrodinium fusus,"(Meunier) Akselman, 1985",109476.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium fusus (Meunier) Akselman, 1985. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232943 on 2022-11-23",urn:lsid:marinespecies.org:taxname:232943,1.0,,,,,exact,2015-06-26T12:14:04.327Z,Gyrodinium fusus
232945.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232945,Gyrodinium glaciale,"Hada, 1970",accepted,,220.0,Species,232945.0,Gyrodinium glaciale,"Hada, 1970",109476.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium glaciale Hada, 1970. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232945 on 2022-11-23",urn:lsid:marinespecies.org:taxname:232945,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Gyrodinium glaciale
109859.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109859,Gyrodinium lachryma,"(Meunier) Kofoid & Swezy, 1921",accepted,,220.0,Species,109859.0,Gyrodinium lachryma,"(Meunier) Kofoid & Swezy, 1921",109476.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium lachryma (Meunier) Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109859 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109859,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Gyrodinium lachryma
109867.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109867,Gyrodinium ovum,"(Schütt) Kofoid & Swezy, 1921",accepted,,220.0,Species,109867.0,Gyrodinium ovum,"(Schütt) Kofoid & Swezy, 1921",109476.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Gyrodinium ovum (Schütt) Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109867 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109867,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Gyrodinium ovum
110152.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110152,Heterocapsa rotundata,"(Lohmann) Gert Hansen, 1995",accepted,,220.0,Species,110152.0,Heterocapsa rotundata,"(Lohmann) Gert Hansen, 1995",109540.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Heterocapsa rotundata (Lohmann) Gert Hansen, 1995. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110152 on 2022-11-23",urn:lsid:marinespecies.org:taxname:110152,1.0,,,,,exact,2019-09-23T07:53:03.473Z,Heterocapsa rotundata
110153.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110153,Heterocapsa triquetra,"(Ehrenberg) F.Stein, 1883",unaccepted,,220.0,Species,1346683.0,Kryptoperidinium triquetrum,"(Ehrenberg) U.Tillmann, M. Gottschling, M.Elbrächter, W.-H.Kusber & M.Hoppenrath, 2019",109540.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Heterocapsa triquetra (Ehrenberg) F.Stein, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110153 on 2022-11-23",urn:lsid:marinespecies.org:taxname:110153,1.0,,,,,exact,2019-07-08T08:56:31.220Z,Heterocapsa triquetra
233643.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233643,Heterodinium australiae,"Wood, 1963",accepted,,220.0,Species,233643.0,Heterodinium australiae,"Wood, 1963",109522.0,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Heterodiniaceae,Heterodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Heterodinium australiae Wood, 1963. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233643 on 2022-11-23",urn:lsid:marinespecies.org:taxname:233643,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Heterodinium australiae
233648.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233648,Heterodinium crassipes,"Schiller, 1916",accepted,,220.0,Species,233648.0,Heterodinium crassipes,"Schiller, 1916",109522.0,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Heterodiniaceae,Heterodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Heterodinium crassipes Schiller, 1916. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233648 on 2022-11-23",urn:lsid:marinespecies.org:taxname:233648,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Heterodinium crassipes
110060.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110060,Heterodinium mediterraneum,"Pavillard, 1931",accepted,,220.0,Species,110060.0,Heterodinium mediterraneum,"Pavillard, 1931",109522.0,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Heterodiniaceae,Heterodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Heterodinium mediterraneum Pavillard, 1931. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110060 on 2022-11-23",urn:lsid:marinespecies.org:taxname:110060,1.0,,,0.0,,exact,2021-08-27T06:27:33.180Z,Heterodinium mediterraneum
232335.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232335,Histioneis elongata,"Kofoid & Michener, 1911",accepted,,220.0,Species,232335.0,Histioneis elongata,"Kofoid & Michener, 1911",109463.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Histioneis,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Histioneis elongata Kofoid & Michener, 1911. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232335 on 2022-11-23",urn:lsid:marinespecies.org:taxname:232335,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Histioneis elongata
232362.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232362,Histioneis hyalina,"Kofoid & Michener, 1911",accepted,,220.0,Species,232362.0,Histioneis hyalina,"Kofoid & Michener, 1911",109463.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Histioneis,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Histioneis hyalina Kofoid & Michener, 1911. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232362 on 2022-11-23",urn:lsid:marinespecies.org:taxname:232362,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Histioneis hyalina
109675.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109675,Histioneis joergensenii,"Schiller, 1928",accepted,,220.0,Species,109675.0,Histioneis joergensenii,"Schiller, 1928",109463.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Histioneis,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Histioneis joergensenii Schiller, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109675 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109675,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Histioneis joergensenii
109676.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109676,Histioneis ligustica,"Rampi, 1940",accepted,,220.0,Species,109676.0,Histioneis ligustica,"Rampi, 1940",109463.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Histioneis,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Histioneis ligustica Rampi, 1940. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109676 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109676,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Histioneis ligustica
109677.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109677,Histioneis longicollis,"Kofoid, 1907",accepted,,220.0,Species,109677.0,Histioneis longicollis,"Kofoid, 1907",109463.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Histioneis,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Histioneis longicollis Kofoid, 1907. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109677 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109677,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Histioneis longicollis
232378.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232378,Histioneis milneri,"Murray & Whitting, 1899",accepted,,220.0,Species,232378.0,Histioneis milneri,"Murray & Whitting, 1899",109463.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Histioneis,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Histioneis milneri Murray & Whitting, 1899. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232378 on 2022-11-23",urn:lsid:marinespecies.org:taxname:232378,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z,Histioneis milneri
233785.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233785,Histioneis panaria,"Kofoid & Skogsberg, 1928",accepted,,220.0,Species,233785.0,Histioneis panaria,"Kofoid & Skogsberg, 1928",109463.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Histioneis,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Histioneis panaria Kofoid & Skogsberg, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233785 on 2022-11-23",urn:lsid:marinespecies.org:taxname:233785,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Histioneis panaria
109688.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109688,Histioneis vouckii,"Schiller, 1928",accepted,,220.0,Species,109688.0,Histioneis vouckii,"Schiller, 1928",109463.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Histioneis,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Histioneis vouckii Schiller, 1928. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109688 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109688,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Histioneis vouckii
623770.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=623770,Impagidinium aculeatum,"(Wall) Len­tin & Wil­li­ams, 1981",unassessed,,220.0,Species,623770.0,Impagidinium aculeatum,"(Wall) Len­tin & Wil­li­ams, 1981",601728.0,Chromista,Myzozoa,Dinoflagellata incertae sedis,,,Impagidinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Impagidinium aculeatum (Wall) Len­tin & Wil­li­ams, 1981. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=623770 on 2022-11-23",urn:lsid:marinespecies.org:taxname:623770,1.0,,,,0.0,exact,2021-09-23T07:16:28.477Z,Impagidinium aculeatum
623772.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=623772,Impagidinium patulum,"(Wall) Stover & Evitt, 1978",accepted,,220.0,Species,623772.0,Impagidinium patulum,"(Wall) Stover & Evitt, 1978",601728.0,Chromista,Myzozoa,Dinoflagellata incertae sedis,,,Impagidinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Impagidinium patulum (Wall) Stover & Evitt, 1978. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=623772 on 2022-11-23",urn:lsid:marinespecies.org:taxname:623772,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Impagidinium patulum
,,,,,,,,,,,,,,,,,,,,,,,,,,,Impagidinium sphaericum
1368615.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1368615,Kapelodinium vestifici,"(Schütt) Boutrup, Moestrup & Daugbjerg, 2016",accepted,,220.0,Species,1368615.0,Kapelodinium vestifici,"(Schütt) Boutrup, Moestrup & Daugbjerg, 2016",1368614.0,Chromista,Myzozoa,Dinophyceae,Torodiniales,Kapelodiniaceae,Kapelodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Kapelodinium vestifici (Schütt) Boutrup, Moestrup & Daugbjerg, 2016. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1368615 on 2022-11-23",urn:lsid:marinespecies.org:taxname:1368615,1.0,,,,,exact,2019-08-16T06:26:29.490Z,Kapelodinium vestifici
1382182.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1382182,Lebouridinium glaucum,"(Lebour) F.Gómez, H.Takayam, D.Moreira & P.López-García, 2016",accepted,,220.0,Species,1382182.0,Lebouridinium glaucum,"(Lebour) F.Gómez, H.Takayam, D.Moreira & P.López-García, 2016",1382178.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniales incertae sedis,Lebouridinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Lebouridinium glaucum (Lebour) F.Gómez, H.Takayam, D.Moreira & P.López-García, 2016. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1382182 on 2022-11-23",urn:lsid:marinespecies.org:taxname:1382182,1.0,,,,,exact,2019-10-14T06:53:51.310Z,Lebouridinium glaucum
,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonella granifera
,,,,,,,,,,,,,,,,,,,,,,,,,,,Leptodinium dispertitum
,,,,,,,,,,,,,,,,,,,,,,,,,,,Leptodinium victorianum
233592.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233592,Lingulodinium polyedra,"(F.Stein) J.D.Dodge, 1989",accepted,,220.0,Species,233592.0,Lingulodinium polyedra,"(F.Stein) J.D.Dodge, 1989",231799.0,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Lingulodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Lingulodinium polyedra (F.Stein) J.D.Dodge, 1989. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233592 on 2022-11-23",urn:lsid:marinespecies.org:taxname:233592,1.0,,0.0,0.0,,exact,2018-01-07T14:26:52.983Z,Lingulodinium polyedra
,,,,,,,,,,,,,,,,,,,,,,,,,,,Melitasphaeridium choanophorum
232516.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232516,Mesoporos perforatus,"(Gran) Lillick, 1937",accepted,,220.0,Species,232516.0,Mesoporos perforatus,"(Gran) Lillick, 1937",109564.0,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Mesoporos,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Mesoporos perforatus (Gran) Lillick, 1937. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=232516 on 2022-11-23",urn:lsid:marinespecies.org:taxname:232516,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Mesoporos perforatus
233113.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=233113,Nematodinium torpedo,"Kofoid & Swezy, 1921",accepted,,220.0,Species,233113.0,Nematodinium torpedo,"Kofoid & Swezy, 1921",109490.0,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Warnowiaceae,Nematodinium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Nematodinium torpedo Kofoid & Swezy, 1921. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=233113 on 2022-11-23",urn:lsid:marinespecies.org:taxname:233113,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Nematodinium torpedo
495638.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=495638,Neoceratium breve,"(Ostenfeld & Schmidt) F.Gómez, D.Moreira & P.López-Garcia, 2010",unaccepted,,220.0,Species,841189.0,Tripos brevis,"(Ostenfeld & Johannes Schmidt) F.Gómez, 2013",494056.0,Chromista,Myzozoa,Dinophyceae,Gonyaulacales,Ceratiaceae,Neoceratium,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Neoceratium breve (Ostenfeld & Schmidt) F.Gómez, D.Moreira & P.López-Garcia, 2010. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=495638 on 2022-11-23",urn:lsid:marinespecies.org:taxname:495638,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Neoceratium breve
110155.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=110155,Oblea rotunda,"(Lebour) Balech ex Sournia, 1973",accepted,,220.0,Species,110155.0,Oblea rotunda,"(Lebour) Balech ex Sournia, 1973",109542.0,Chromista,Myzozoa,Dinophyceae,Peridiniales,Protoperidiniaceae,Oblea,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Oblea rotunda (Lebour) Balech ex Sournia, 1973. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=110155 on 2022-11-23",urn:lsid:marinespecies.org:taxname:110155,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Oblea rotunda
109692.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109692,Ornithocercus heteroporus,"Kofoid, 1907",accepted,,220.0,Species,109692.0,Ornithocercus heteroporus,"Kofoid, 1907",109464.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Ornithocercus,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ornithocercus heteroporus Kofoid, 1907. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109692 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109692,1.0,,,,,exact,2015-06-26T12:00:51.270Z,Ornithocercus heteroporus
109693.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109693,Ornithocercus magnificus,"Stein, 1883",accepted,,220.0,Species,109693.0,Ornithocercus magnificus,"Stein, 1883",109464.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Ornithocercus,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ornithocercus magnificus Stein, 1883. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109693 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109693,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z,Ornithocercus magnificus
109694.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109694,Ornithocercus quadratus,"Schütt, 1900",accepted,,220.0,Species,109694.0,Ornithocercus quadratus,"Schütt, 1900",109464.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Ornithocercus,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ornithocercus quadratus Schütt, 1900. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109694 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109694,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z,Ornithocercus quadratus
109696.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=109696,Ornithocercus steinii,"Schütt, 1900",accepted,,220.0,Species,109696.0,Ornithocercus steinii,"Schütt, 1900",109464.0,Chromista,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,Ornithocercus,"Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ornithocercus steinii Schütt, 1900. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=109696 on 2022-11-23",urn:lsid:marinespecies.org:taxname:109696,1.0,,,0.0,,exact,2015-06-26T12:00:51.270Z,Ornithocercus steinii
